"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"6785","RT @rockhearted_: ""History will be kind to me"" said a prime minister whom we thought ineffective.

Now we know why he said that. Running a…",FALSE,0,NA,2020-03-07 13:55:36,FALSE,NA,"1236289398276145153",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pandizz3",1133,TRUE,FALSE,NA,NA
"6786","RT @IndiaToday: #YesBank's no cash crisis. India Today's @journovidya speaks to some of the customers in #Mumbai and here's what they have…",FALSE,0,NA,2020-03-07 13:55:35,FALSE,NA,"1236289395411615744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Saifmir161",6,TRUE,FALSE,NA,NA
"6787","RT @stocktalk_in: #SBI Press Release about #YesBank

<U+0001F538>Mr. Prashant Kumar (Ex-CFO, SBI) will be the administrator of Yes Bank

<U+0001F538>All deposits…",FALSE,0,NA,2020-03-07 13:55:29,FALSE,NA,"1236289370564382720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SirfHuman",3,TRUE,FALSE,NA,NA
"6788","@SandipGhose What is the book size of #YesBank compared to the PSU banks that also doled out larger loans with a si… https://t.co/PBXNAjSAie",FALSE,0,"SandipGhose",2020-03-07 13:55:29,TRUE,"1236220280353067008","1236289370333667330","47083884","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","anjan22",0,FALSE,FALSE,NA,NA
"6789","@Azad_Ak_Rai @anandmahori @YESBANK @sawood0007 @AnilSiwach5 How's is the Josh.. #BSDK <U+092D><U+0915><U+094D><U+0924><U+094B> <U+0001F923><U+0001F923>",FALSE,3,"Azad_Ak_Rai",2020-03-07 13:55:26,FALSE,"1236288730412904449","1236289356387635201","851047142","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AaptHarish",0,FALSE,FALSE,NA,NA
"6790","RT @snapnnchat: Who are the blood sucking parasites responsible for your suffering? 

#YesBank willful defaulters

Vedanta - 11,000 Cr
Amba…",FALSE,0,NA,2020-03-07 13:55:15,FALSE,NA,"1236289310401298433",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PARIMALALURI",231,TRUE,FALSE,NA,NA
"6791","RT @sanjeev_goyal: Adani Closed his accounts with YES bank last month.
Gujrat Govt bodies took out thier money from #YesBank just 2 days ag…",FALSE,0,NA,2020-03-07 13:55:15,FALSE,NA,"1236289309918941186",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","prashaantpandey",1328,TRUE,FALSE,NA,NA
"6792","RT @sandipsabharwal: The entire erstwhile top management of @YESBANK have minted money via stock options which they converted and sold off…",FALSE,0,NA,2020-03-07 13:55:13,FALSE,NA,"1236289300976652289",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mnshzz",114,TRUE,FALSE,NA,NA
"6793","RT @JhaSanjay: Airlines, retail, construction, real estate, banks, NBFC’s, telecom, every sector is bleeding.  And the reason is the dismal…",FALSE,0,NA,2020-03-07 13:55:12,FALSE,NA,"1236289299324243968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mohdtabish",339,TRUE,FALSE,NA,NA
"6794","RT @pbhushan1: Anil Ambani (of Rafale fame) &amp; Subhash Chandra (of Sudhir Chowdhury fame) were among the biggest dubious groups to whom larg…",FALSE,0,NA,2020-03-07 13:55:11,FALSE,NA,"1236289295310155776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","real_bilal124",1752,TRUE,FALSE,NA,NA
"6795","RT @pbhushan1: YesBank's huge loans were to Cos that had already gamed the PSU banking system&amp;run up a massive debt which they were struggl…",FALSE,0,NA,2020-03-07 13:55:09,FALSE,NA,"1236289284702752768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rmary3862",337,TRUE,FALSE,NA,NA
"6796","RT @pbhushan1: Anil Ambani (of Rafale fame) &amp; Subhash Chandra (of Sudhir Chowdhury fame) were among the biggest dubious groups to whom larg…",FALSE,0,NA,2020-03-07 13:55:05,FALSE,NA,"1236289269074776064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChavdaM72070164",1752,TRUE,FALSE,NA,NA
"6797","RT @pbhushan1: Anil Ambani (of Rafale fame) &amp; Subhash Chandra (of Sudhir Chowdhury fame) were among the biggest dubious groups to whom larg…",FALSE,0,NA,2020-03-07 13:54:57,FALSE,NA,"1236289235742670848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alamdar1961",1752,TRUE,FALSE,NA,NA
"6798","@Mohit97999364 @YESBANK @stockskibaat @indian_stockss @datta_arvind @AdamBanerjee @Stockproteam @NatashaSParmar Unc… https://t.co/mvIy6agZyg",FALSE,0,"Mohit97999364",2020-03-07 13:54:54,TRUE,"1236191082028793857","1236289224749375488","959108691604725761","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","computergeektip",0,FALSE,FALSE,NA,NA
"6799","RT @pbhushan1: Anil Ambani (of Rafale fame) &amp; Subhash Chandra (of Sudhir Chowdhury fame) were among the biggest dubious groups to whom larg…",FALSE,0,NA,2020-03-07 13:54:54,FALSE,NA,"1236289222740455425",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kumar_mukesh162",1752,TRUE,FALSE,NA,NA
"6800","RT @RuchiraC: Modi ji says go cashless. My firm's account is here (#YesBank), I have to pay Rs. 6 lakh before Holi. If I can withdraw only…",FALSE,0,NA,2020-03-07 13:54:51,FALSE,NA,"1236289211097124864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KhalidMunawar6",369,TRUE,FALSE,NA,NA
"6801","RT @KiranKS: Now @go4avinash rubbishes Chidambaram's half truths on #YesBank 

Two days back he had countered Manmohan Singh very effective…",FALSE,0,NA,2020-03-07 13:54:46,FALSE,NA,"1236289189085245441",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bsrikarthik",56,TRUE,FALSE,NA,NA
"6802","RT @JayasreeVijayan: ""History will be kind to me"" said a prime minister 

Under his PM ship  there were NO 

* Hindu Muslim riots 
* Econom…",FALSE,0,NA,2020-03-07 13:54:46,FALSE,NA,"1236289189064269824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SGCAL",1231,TRUE,FALSE,NA,NA
"6803","RT @Satyanewshi: #YESBANK recieved 5 Awards for being the BEST BANKER 2013 Award given by Kamal Nath then Commerce Minister https://t.co/Y5…",FALSE,0,NA,2020-03-07 13:54:45,FALSE,NA,"1236289183460687872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","monty_chadha",18,TRUE,FALSE,NA,NA
"6804","RT @svaradarajan: ‘The real scam in the way #YesBank collapsed will unravel if you answer a simple question—How did its loan book grow 80%…",FALSE,0,NA,2020-03-07 13:54:42,FALSE,NA,"1236289173872611330",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","imPnahar99",239,TRUE,FALSE,NA,NA
"6805","RT @KiranKS: Now @go4avinash rubbishes Chidambaram's half truths on #YesBank 

Two days back he had countered Manmohan Singh very effective…",FALSE,0,NA,2020-03-07 13:54:40,FALSE,NA,"1236289165140115456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vipinvj",56,TRUE,FALSE,NA,NA
"6806","RT @the_hindu: The government and #RBI didn’t bother to read the balance sheet of #YesBank, former FM #PChidambaram said pointing out to th…",FALSE,0,NA,2020-03-07 13:54:40,FALSE,NA,"1236289162501709826",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","asifakifa",63,TRUE,FALSE,NA,NA
"6807","RT @pbhushan1: Anil Ambani (of Rafale fame) &amp; Subhash Chandra (of Sudhir Chowdhury fame) were among the biggest dubious groups to whom larg…",FALSE,0,NA,2020-03-07 13:54:37,FALSE,NA,"1236289149344165888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jeetdevgun",1752,TRUE,FALSE,NA,NA
"6808","RT @pbhushan1: Anil Ambani (of Rafale fame) &amp; Subhash Chandra (of Sudhir Chowdhury fame) were among the biggest dubious groups to whom larg…",FALSE,0,NA,2020-03-07 13:54:36,FALSE,NA,"1236289147767156737",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Haneefa19723104",1752,TRUE,FALSE,NA,NA
"6809","RT @pbhushan1: Anil Ambani (of Rafale fame) &amp; Subhash Chandra (of Sudhir Chowdhury fame) were among the biggest dubious groups to whom larg…",FALSE,0,NA,2020-03-07 13:54:33,FALSE,NA,"1236289134886445056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kumares03429621",1752,TRUE,FALSE,NA,NA
"6810","RT @sanjeev_goyal: Adani Closed his accounts with YES bank last month.
Gujrat Govt bodies took out thier money from #YesBank just 2 days ag…",FALSE,0,NA,2020-03-07 13:54:29,FALSE,NA,"1236289119161991168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","avtar_badesha",1328,TRUE,FALSE,NA,NA
"6811","RT @IndiaToday: #YesBank's no cash crisis. India Today's @journovidya speaks to some of the customers in #Mumbai and here's what they have…",FALSE,0,NA,2020-03-07 13:54:28,FALSE,NA,"1236289115043377153",NA,"<a href=""https://github.com/chirag64"" rel=""nofollow"">Mumbai News</a>","MumbaiNewsRT",6,TRUE,FALSE,NA,NA
"6812","RT @pbhushan1: Anil Ambani (of Rafale fame) &amp; Subhash Chandra (of Sudhir Chowdhury fame) were among the biggest dubious groups to whom larg…",FALSE,0,NA,2020-03-07 13:54:26,FALSE,NA,"1236289104448352262",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","IndianHarvy",1752,TRUE,FALSE,NA,NA
"6813","RT @TamalBandyo: When Prashant Kumar takes over as @YESBANK MD, nine banks in India will be headed by bankers from @TheOfficialSBI family.…",FALSE,0,NA,2020-03-07 13:54:25,FALSE,NA,"1236289102447652864",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","chinmay_231082",57,TRUE,FALSE,NA,NA
"6814","RT @ManiSan52335150: Yes Bank's willful defaulters

Adani Group - 14,730 crore
Ambani Group - 14,330 crore
Vedanta Group - 11,000 crore abo…",FALSE,0,NA,2020-03-07 13:54:25,FALSE,NA,"1236289100874907648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tanveerjk1",872,TRUE,FALSE,NA,NA
"6815","RT @Satyanewshi: Loan Book of #YesBank increased but Total Assets also increased drastically. 
FY2014: 109,015.79
FY2015: 136,170.42
FY2016…",FALSE,0,NA,2020-03-07 13:54:21,FALSE,NA,"1236289083997130755",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Raghavendra9731",71,TRUE,FALSE,NA,NA
"6816","RT @pbhushan1: Anil Ambani (of Rafale fame) &amp; Subhash Chandra (of Sudhir Chowdhury fame) were among the biggest dubious groups to whom larg…",FALSE,0,NA,2020-03-07 13:54:20,FALSE,NA,"1236289081019006976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rmary3862",1752,TRUE,FALSE,NA,NA
"6817","@_anujsinghal technical n fundamental experts in CNBC ws gvin continuous buy cal in Yesbank irrespective f stock pr… https://t.co/ntfGHvzvsg",FALSE,0,"_anujsinghal",2020-03-07 13:54:19,TRUE,"1235606024696074240","1236289075599921153","63044947","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NarendraVenkat8",0,FALSE,FALSE,NA,NA
"6818","RT @Satyanewshi: #YESBANK recieved 5 Awards for being the BEST BANKER 2013 Award given by Kamal Nath then Commerce Minister https://t.co/Y5…",FALSE,0,NA,2020-03-07 13:54:19,FALSE,NA,"1236289075264380928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IndicKulture",18,TRUE,FALSE,NA,NA
"6819","RT @sushilrTOI: He deposited Rs 30 lakh and now unable to withdraw. #Hyderabad #Kukatpally #YesBank #YesBankcrises https://t.co/uu45ILL3fd",FALSE,0,NA,2020-03-07 13:54:18,FALSE,NA,"1236289072059936768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GreatIndian3333",6,TRUE,FALSE,NA,NA
"6820","RT @pbhushan1: Anil Ambani (of Rafale fame) &amp; Subhash Chandra (of Sudhir Chowdhury fame) were among the biggest dubious groups to whom larg…",FALSE,0,NA,2020-03-07 13:54:13,FALSE,NA,"1236289049842741248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kirti1064",1752,TRUE,FALSE,NA,NA
"6821","RT @Sanju_Verma_: BIG--Look out circular issued against #RanaKapoor&amp;his wife #BinduKapoor,to prevent them from leaving the country

ED,unra…",FALSE,0,NA,2020-03-07 13:54:07,FALSE,NA,"1236289024924381184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","saurabh_best",505,TRUE,FALSE,NA,NA
"6822","RT @KiranKS: Now @go4avinash rubbishes Chidambaram's half truths on #YesBank 

Two days back he had countered Manmohan Singh very effective…",FALSE,0,NA,2020-03-07 13:54:05,FALSE,NA,"1236289018586730502",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hellboy300",56,TRUE,FALSE,NA,NA
"6823","RT @pbhushan1: Anil Ambani (of Rafale fame) &amp; Subhash Chandra (of Sudhir Chowdhury fame) were among the biggest dubious groups to whom larg…",FALSE,0,NA,2020-03-07 13:54:04,FALSE,NA,"1236289013268361216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mohanlalsahu71",1752,TRUE,FALSE,NA,NA
"6824","RT @pbhushan1: Anil Ambani (of Rafale fame) &amp; Subhash Chandra (of Sudhir Chowdhury fame) were among the biggest dubious groups to whom larg…",FALSE,0,NA,2020-03-07 13:54:04,FALSE,NA,"1236289011540353024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HSJatana2",1752,TRUE,FALSE,NA,NA
"6825","RT @RenukaJain6: disappointed completely with @FinMinIndia 

You have not done anything to address the stock markets, which are already in…",FALSE,0,NA,2020-03-07 13:54:02,FALSE,NA,"1236289003642433537",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ersunilsaxena04",195,TRUE,FALSE,NA,NA
"6826","RT @Abhishekkar_: Those who bought yesbank at 5.65
Doubled capital in few mins<U+0001F923><U+0001F923>
This was real value investment...<U+0001F923><U+0001F923>",FALSE,0,NA,2020-03-07 13:53:55,FALSE,NA,"1236288976815656961",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rameshjakhar374",12,TRUE,FALSE,NA,NA
"6827","What an irony? Main sponsor #YesBank https://t.co/ZBcQvaOqEu",FALSE,0,NA,2020-03-07 13:53:54,FALSE,NA,"1236288973158432769",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tanmay_Br",0,FALSE,FALSE,NA,NA
"6828","RT @svaradarajan: ‘The real scam in the way #YesBank collapsed will unravel if you answer a simple question—How did its loan book grow 80%…",FALSE,0,NA,2020-03-07 13:53:52,FALSE,NA,"1236288964367134722",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","shayanmd",239,TRUE,FALSE,NA,NA
"6829","RT @Satyanewshi: #YESBANK recieved 5 Awards for being the BEST BANKER 2013 Award given by Kamal Nath then Commerce Minister https://t.co/Y5…",FALSE,0,NA,2020-03-07 13:53:51,FALSE,NA,"1236288957861617665",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TaqiyaAl",18,TRUE,FALSE,NA,NA
"6830","RT @KiranKS: Now @go4avinash rubbishes Chidambaram's half truths on #YesBank 

Two days back he had countered Manmohan Singh very effective…",FALSE,0,NA,2020-03-07 13:53:50,FALSE,NA,"1236288956096040961",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","neerajrattan",56,TRUE,FALSE,NA,NA
"6831","RT @sanjeev_goyal: Adani Closed his accounts with YES bank last month.
Gujrat Govt bodies took out thier money from #YesBank just 2 days ag…",FALSE,0,NA,2020-03-07 13:53:50,FALSE,NA,"1236288953545666561",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lastmantweeting",1328,TRUE,FALSE,NA,NA
"6832","RT @pbhushan1: Anil Ambani (of Rafale fame) &amp; Subhash Chandra (of Sudhir Chowdhury fame) were among the biggest dubious groups to whom larg…",FALSE,0,NA,2020-03-07 13:53:48,FALSE,NA,"1236288944976695297",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dragon52254424",1752,TRUE,FALSE,NA,NA
"6833","RT @pbhushan1: Anil Ambani (of Rafale fame) &amp; Subhash Chandra (of Sudhir Chowdhury fame) were among the biggest dubious groups to whom larg…",FALSE,0,NA,2020-03-07 13:53:46,FALSE,NA,"1236288936361594883",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","4anubhavdixit",1752,TRUE,FALSE,NA,NA
"6834","RT @Payal_Rohatgi: Ram Ram ji <U+0001F64F> Get #YesBank to function @PMOIndia @HMOIndia. This is NOT DONE <U+0001F64F> This is not a sign of blooming economy <U+0001F64F> #…",FALSE,0,NA,2020-03-07 13:53:42,FALSE,NA,"1236288921346048000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AjasLily",933,TRUE,FALSE,NA,NA
"6835","RT @Geetu_Moza: Retail investors will never learn<U+0001F648>

No. Of retail shareholders in #YESBank increased from 9.18 Lk in Dec 2018 to 16.64 Lk i…",FALSE,0,NA,2020-03-07 13:53:41,FALSE,NA,"1236288917889933312",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","chinmay_231082",28,TRUE,FALSE,NA,NA
"6836","RT @KiranKS: Now @go4avinash rubbishes Chidambaram's half truths on #YesBank 

Two days back he had countered Manmohan Singh very effective…",FALSE,0,NA,2020-03-07 13:53:39,FALSE,NA,"1236288907358044160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","prabhakartumbad",56,TRUE,FALSE,NA,NA
"6837","RT @pbhushan1: Anil Ambani (of Rafale fame) &amp; Subhash Chandra (of Sudhir Chowdhury fame) were among the biggest dubious groups to whom larg…",FALSE,0,NA,2020-03-07 13:53:38,FALSE,NA,"1236288903763513347",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","realSaravanaRK",1752,TRUE,FALSE,NA,NA
"6838","RT @IndiaToday: #YesBank's no cash crisis. India Today's @journovidya speaks to some of the customers in #Mumbai and here's what they have…",FALSE,0,NA,2020-03-07 13:53:34,FALSE,NA,"1236288888219398144",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PoojaShali",6,TRUE,FALSE,NA,NA
"6839","RT @RenukaJain6: disappointed completely with @FinMinIndia 

You have not done anything to address the stock markets, which are already in…",FALSE,0,NA,2020-03-07 13:53:31,FALSE,NA,"1236288873551900672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arvind_todi",195,TRUE,FALSE,NA,NA
"6840","RT @IndiaToday: #YesBank's no cash crisis. India Today's @journovidya speaks to some of the customers in #Mumbai and here's what they have…",FALSE,0,NA,2020-03-07 13:53:30,FALSE,NA,"1236288870062477314",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FalconMilind266",6,TRUE,FALSE,NA,NA
"6841","@nsitharaman @Swamy39 @EconomicTimes @timesofindia All those whose funds are blocked in Yes Bank will not be able t… https://t.co/hwPl7yxTln",FALSE,0,"nsitharaman",2020-03-07 13:53:28,TRUE,NA,"1236288863858880514","58243368","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nilesh0311",0,FALSE,FALSE,NA,NA
"6842","#YESBANK recieved 5 Awards for being the BEST BANKER 2013 Award given by Kamal Nath then Commerce Minister https://t.co/Y5BiSpMiDI",FALSE,23,NA,2020-03-07 13:53:28,FALSE,NA,"1236288863192018944",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Satyanewshi",18,FALSE,FALSE,NA,NA
"6843","RT @JayasreeVijayan: ""History will be kind to me"" said a prime minister 

Under his PM ship  there were NO 

* Hindu Muslim riots 
* Econom…",FALSE,0,NA,2020-03-07 13:53:27,FALSE,NA,"1236288857806475265",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RK72613256",1231,TRUE,FALSE,NA,NA
"6844","RT @pbhushan1: Anil Ambani (of Rafale fame) &amp; Subhash Chandra (of Sudhir Chowdhury fame) were among the biggest dubious groups to whom larg…",FALSE,0,NA,2020-03-07 13:53:25,FALSE,NA,"1236288847375298562",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ASRAR_1968",1752,TRUE,FALSE,NA,NA
"6845","RT @AudaciousQuest: ""SBI investing Rs 2,450 crore to pick up 49 % stake in #YesBank is bizarre""

- Congress leader @PChidambaram_IN 
https:…",FALSE,0,NA,2020-03-07 13:53:19,FALSE,NA,"1236288825174835204",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TALWARVIVEKY",35,TRUE,FALSE,NA,NA
"6846","RT @ViewsOfPankaj: @dhruv_rathee Sep19: I assure depositors of PMC Bank that their money is safe

Jan20: I assure depositors of GRS Bank th…",FALSE,0,NA,2020-03-07 13:53:13,FALSE,NA,"1236288797878308865",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shahnawazul_haq",29,TRUE,FALSE,NA,NA
"6847","RT @Arun2981: Loans by Yes Bank to 

Reliance Infra 

2500 cr in 2018 / 1550 cr in 2019 / 850 cr in 2017 

Reliance power

1125 cr in 2019…",FALSE,0,NA,2020-03-07 13:53:09,FALSE,NA,"1236288784418955265",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sedboihours",318,TRUE,FALSE,NA,NA
"6848","RT @vijaita: Hahahahahaha this girl is too good #yesbank",FALSE,0,NA,2020-03-07 13:53:07,FALSE,NA,"1236288772095873024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sandeep70984250",135,TRUE,FALSE,NA,NA
"6849","RT @iam_anandv: For those of you wondering, why the #Yesbank moratorium has messed up fintech's and their clients - a short thread: 

1. Ye…",FALSE,0,NA,2020-03-07 13:53:05,FALSE,NA,"1236288766215688192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amarghuman",163,TRUE,FALSE,NA,NA
"6850","RT @IndiaToday: #YesBank's no cash crisis. India Today's @journovidya speaks to some of the customers in #Mumbai and here's what they have…",FALSE,0,NA,2020-03-07 13:53:02,FALSE,NA,"1236288754349826048",NA,"<a href=""http://itdimension.intoday.in"" rel=""nofollow""> IndiaTodayFLASH</a>","IndiaTodayFLASH",6,TRUE,FALSE,NA,NA
"6851","RT @pbhushan1: Anil Ambani (of Rafale fame) &amp; Subhash Chandra (of Sudhir Chowdhury fame) were among the biggest dubious groups to whom larg…",FALSE,0,NA,2020-03-07 13:53:02,FALSE,NA,"1236288753192144897",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SamimAzaad",1752,TRUE,FALSE,NA,NA
"6852","Now @go4avinash rubbishes Chidambaram's half truths on #YesBank 

Two days back he had countered Manmohan Singh ver… https://t.co/kNfdqzvMqb",FALSE,92,NA,2020-03-07 13:52:53,TRUE,NA,"1236288716131512322",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KiranKS",56,FALSE,FALSE,NA,NA
"6853","I wonder why @RBI don’t ask bank for his approval regarding any big size loan requested by any person or company be… https://t.co/RfalQVCR90",FALSE,0,NA,2020-03-07 13:52:52,TRUE,NA,"1236288712926842881",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iamrk0512",0,FALSE,FALSE,NA,NA
"6854","RT @NH_India: #Maharashtra Congress spokesperson Sachin Sawant alleged that this shows #PMModi and Union Home Minister #AmitShah were worri…",FALSE,0,NA,2020-03-07 13:52:52,FALSE,NA,"1236288709168975872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","imPnahar99",30,TRUE,FALSE,NA,NA
"6855","RT @nikunj_ramani: Stuck with 50k in an account. Unable to login in-app, net banking site, ATMs not working! Wtf is the 50k limit for? @rbi…",FALSE,0,NA,2020-03-07 13:52:48,FALSE,NA,"1236288692634828800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","reetej",2,TRUE,FALSE,NA,NA
"6856","RT @65thakursahab: No, @nsitharaman isn't dumb, it is just that sycophancy has corroded, every honest &amp; truthful bone. 
A cursory look at t…",FALSE,0,NA,2020-03-07 13:52:46,FALSE,NA,"1236288687098540034",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","k_tulika",179,TRUE,FALSE,NA,NA
"6857","RT @pbhushan1: Anil Ambani (of Rafale fame) &amp; Subhash Chandra (of Sudhir Chowdhury fame) were among the biggest dubious groups to whom larg…",FALSE,0,NA,2020-03-07 13:52:39,FALSE,NA,"1236288655322279937",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MoinKha71395739",1752,TRUE,FALSE,NA,NA
"6858","RT @Sanju_Verma_: BIG--Look out circular issued against #RanaKapoor&amp;his wife #BinduKapoor,to prevent them from leaving the country

ED,unra…",FALSE,0,NA,2020-03-07 13:52:38,FALSE,NA,"1236288651727757313",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sanct01593694",505,TRUE,FALSE,NA,NA
"6859","RT @Sanju_Verma_: BIG--Look out circular issued against #RanaKapoor&amp;his wife #BinduKapoor,to prevent them from leaving the country

ED,unra…",FALSE,0,NA,2020-03-07 13:52:36,FALSE,NA,"1236288645897707521",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HarbirSinghSuri",505,TRUE,FALSE,NA,NA
"6860","RT @Sanju_Verma_: #YesBank was set up in 2003-04,with @INCIndia making regular phone calls to bankers like #RanaKapoor,to give loans to #Co…",FALSE,0,NA,2020-03-07 13:52:36,FALSE,NA,"1236288644459233280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sanaryalegal",3890,TRUE,FALSE,NA,NA
"6861","RT @RuchiraC: Watch LIVE: Congress Party briefing by @PChidambaram_IN sir and @rssurjewala ji on #YesBank crisis.  #DontBankOnBJP https://t…",FALSE,0,NA,2020-03-07 13:52:36,FALSE,NA,"1236288642403807232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nsuiShahidsheik",36,TRUE,FALSE,NA,NA
