"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"@naamamarom @mrpabgon @Stitched @igoutta @_Rewhan @TakedownMRAs The workers are the people who create value for Ama… https://t.co/QGOkGuZ5kr",FALSE,0,"naamamarom",2020-03-08 01:50:03,TRUE,"1236467316797341698","1236469195082272768","468392156","<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","gloomy_gus_esq",0,FALSE,FALSE,NA,NA
"#RT @colbenjamin
“I Enjoyed this Story so Very Much!”

“. I enjoyed the aerial dogfights and the interactions with… https://t.co/XtQhGZAk40",FALSE,0,NA,2020-03-08 01:50:02,TRUE,NA,"1236469194016862214",NA,"<a href=\"https://buffer.com\" rel=\"nofollow\">Buffer</a>","Car01am",0,FALSE,FALSE,NA,NA
"RT @ChristianM_28: <U+0001F9E2> @AndrewYang<U+2069> did warn us... #YangGang

Amazon is opening its first full-size, cashierless grocery store in Seattle.

A…",FALSE,0,NA,2020-03-08 01:50:02,FALSE,NA,"1236469192892862464",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","ChrisVolkernick",270,TRUE,FALSE,NA,NA
"New 11\" 256GB WiFi+Cell #Apple #iPad Pros for $1039 at Amazon, That's $60 off. Free ship. https://t.co/nr0NSp1Y85",FALSE,0,NA,2020-03-08 01:50:02,FALSE,NA,"1236469192293003265",NA,"<a href=\"https://www.hootsuite.com\" rel=\"nofollow\">Hootsuite Inc.</a>","CheapMac",0,FALSE,FALSE,NA,NA
"RT @EichinChangLim
\"Extremely Enchanting, Suspenseful and Thrilling.\" 
\"Far from any fairytale, Dr. Chang-Lim draws… https://t.co/CutlIn8lTG",FALSE,0,NA,2020-03-08 01:50:02,TRUE,NA,"1236469192116834306",NA,"<a href=\"https://buffer.com\" rel=\"nofollow\">Buffer</a>","Car01am",0,FALSE,FALSE,NA,NA
"If you enjoyed @jhhayman 's \"The Cutting\" the 1st in his #McCabeSavage #thriller series, you're gonna love #2 \"The… https://t.co/8WcmWGNJ9n",FALSE,0,NA,2020-03-08 01:50:02,TRUE,NA,"1236469191982682113",NA,"<a href=\"https://www.hootsuite.com\" rel=\"nofollow\">Hootsuite Inc.</a>","conpsweeney",0,FALSE,FALSE,NA,NA
"<U+0093>delightful and spunky novel<U+0094> THE LONG WAY HOME https://t.co/YDQI0zsb8Y #Amazon #kindle #books #readunlimited #unlimited",FALSE,0,NA,2020-03-08 01:50:02,FALSE,NA,"1236469191907192832",NA,"<a href=\"https://www.hootsuite.com\" rel=\"nofollow\">Hootsuite Inc.</a>","_CrossReads",0,FALSE,FALSE,NA,NA
"RT @ai_valentin: Oh, for fuck's sake.

Alcohol prep wipes for injections are all sold out on Amazon. Because people are fucking hoarding an…",FALSE,0,NA,2020-03-08 01:50:01,FALSE,NA,"1236469189776302080",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","willmshaxberd",7729,TRUE,FALSE,NA,NA
"STEAL!!
  
Memory Foam Slippers for $5.49!!! 
 
Use promo code; 508LKCCG

https://t.co/UgCUXJImq8 https://t.co/0TpTz8BmlB",FALSE,0,NA,2020-03-08 01:50:01,FALSE,NA,"1236469189122166784",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","overtimedeals",0,FALSE,FALSE,NA,NA
"A mysterious man walking the earth for millennia...
And a discovery we might not be ready for...
<U+2668>… https://t.co/4vuyWbGIN3",FALSE,0,NA,2020-03-08 01:50:01,TRUE,NA,"1236469186874015744",NA,"<a href=\"https://eclincher.com\" rel=\"nofollow\">eClincher</a>","KenFry10",1,FALSE,FALSE,NA,NA
"\"It’s Smoking HOT and A MUST Read. I loved Casey! She’s fierce and badass and telekinetic.\"
<U+2B50> Winner of The TBR Pil… https://t.co/i534rloqqs",FALSE,0,NA,2020-03-08 01:50:01,TRUE,NA,"1236469186840465408",NA,"<a href=\"https://sproutsocial.com\" rel=\"nofollow\">Sprout Social</a>","BookSizzle",0,FALSE,FALSE,NA,NA
"#AndreYahBlack<U+200B> featured in <U+200B>#MusicLov3rz<U+200B> #WW Magazine March edition <U+200B>#FullStory<U+200B> <U+200B>#Interview<U+200B> <U+200B>… https://t.co/qkgKq8RsfU",FALSE,0,NA,2020-03-08 01:50:00,TRUE,NA,"1236469185225555968",NA,"<a href=\"https://buffer.com\" rel=\"nofollow\">Buffer</a>","MusicLov3rzMag",0,FALSE,FALSE,NA,NA
"RT @tracesofswift: my cat got surgery and she kept tearing off her surgical cone so we got her a cone from amazon that’s a piece of bread h…",FALSE,0,NA,2020-03-08 01:49:59,FALSE,NA,"1236469178074267648",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","MYDARKSKIN2",55910,TRUE,FALSE,NA,NA
"RT @TudorTweep: New Release!

Princess, Queen, Empress... The woman who challenged a King for the English throne 

The story of Matilda, La…",FALSE,0,NA,2020-03-08 01:49:58,FALSE,NA,"1236469176362889216",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","DendrocacaliaUs",98,TRUE,FALSE,NA,NA
"@mrjaxtaylor I appreciate the rt you've given before &amp; was hoping you'd help again. My 5th graders are experiencing… https://t.co/CVq1LrHiXq",FALSE,0,"mrjaxtaylor",2020-03-08 01:49:57,TRUE,NA,"1236469171745153024","527852034","<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","ArellanoKrista",0,FALSE,FALSE,NA,NA
"RT @sak_stories: Guns, Pens and a Love Story
<U+2B50><U+2B50><U+2B50><U+2B50>
Deputy Commissioner of Police Reyansh Meran is trying to move on in his life
Which was wh…",FALSE,0,NA,2020-03-08 01:49:57,FALSE,NA,"1236469170528714754",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","oceanlightbrise",67,TRUE,FALSE,NA,NA
"RT @tracesofswift: my cat got surgery and she kept tearing off her surgical cone so we got her a cone from amazon that’s a piece of bread h…",FALSE,0,NA,2020-03-08 01:49:56,FALSE,NA,"1236469165243809792",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","love_walflower",55910,TRUE,FALSE,NA,NA
"RT @0neverknowsbest: Dead like me is on amazon prime I’m so fucking happy right now https://t.co/1kOEd3CkMB",FALSE,0,NA,2020-03-08 01:49:55,FALSE,NA,"1236469162563829760",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Dannisocraycray",1,TRUE,FALSE,NA,NA
"RT @MaggieGilewicz: @ShanTheScribe Thank you, Shannon &amp; @halo_scot <U+0001F64F><U+0001F3FC><U+0001F600>

<U+2B50><U+FE0F><U+2B50><U+FE0F><U+2B50><U+FE0F><U+2B50><U+FE0F><U+2B50><U+FE0F>
“Thought\"-Provoking and Life-Changing

<U+2B50><U+FE0F><U+2B50><U+FE0F><U+2B50><U+FE0F><U+2B50><U+FE0F><U+2B50><U+FE0F>
Like a…",FALSE,0,NA,2020-03-08 01:49:54,FALSE,NA,"1236469160366034945",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","AaronJWaters",2,TRUE,FALSE,NA,NA
"RT @ickystickynikk1: @UltMayhemClan Hi. I'm Nikki... Almost 30 days into streaming Fortnite. Been a cool journey. So I'll be doing a road t…",FALSE,0,NA,2020-03-08 01:49:54,FALSE,NA,"1236469158994272256",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","ickystickynikk1",2,TRUE,FALSE,NA,NA
"RT @DBCarterAuthor: Very excited to announce my forthcoming book blog tour for \"The Wild Roses\", starting March 24th.

Available on Amazon…",FALSE,0,NA,2020-03-08 01:49:54,FALSE,NA,"1236469158306430977",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","tommyd49",9,TRUE,FALSE,NA,NA
"RT @KathleenHarrym1: <U+2B50><U+2B50><U+2B50><U+2B50><U+2B50>
\"I found the work to be inspired and was often reminiscent of Summer of 42, The Best Years of Our Lives, and Spe…",FALSE,0,NA,2020-03-08 01:49:54,FALSE,NA,"1236469156482031617",NA,"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>","literatureposts",4,TRUE,FALSE,NA,NA
"RT @KathleenHarrym1: <U+2B50><U+2B50><U+2B50><U+2B50><U+2B50>
\"I found the work to be inspired and was often reminiscent of Summer of 42, The Best Years of Our Lives, and Spe…",FALSE,0,NA,2020-03-08 01:49:54,FALSE,NA,"1236469156431777792",NA,"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>","HistoryInbooks",4,TRUE,FALSE,NA,NA
"RT @KathleenHarrym1: <U+2B50><U+2B50><U+2B50><U+2B50><U+2B50>
\"I found the work to be inspired and was often reminiscent of Summer of 42, The Best Years of Our Lives, and Spe…",FALSE,0,NA,2020-03-08 01:49:54,FALSE,NA,"1236469156364595201",NA,"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>","BrassWeb",4,TRUE,FALSE,NA,NA
"RT @OriginalFunko: RT &amp; follow @OriginalFunko for a chance to WIN a @amazon exclusive Warrior Barley Pop!     
#Funko #FunkoPop #FunkoShop…",FALSE,0,NA,2020-03-08 01:49:52,FALSE,NA,"1236469148294709249",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","spartankid283",3001,TRUE,FALSE,NA,NA
"RT @AshleyN16578518: The Childhood of a Serial Killer by Ashley Kline https://t.co/rMUEcrpRuJ via 
@amazon

GOODNIGHT EVERYONE!  GET IT WHI…",FALSE,0,NA,2020-03-08 01:49:52,FALSE,NA,"1236469148202479619",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","French_C1955",83,TRUE,FALSE,NA,NA
"Check out this quote. \"“ASARO’s intent is to turn the word art around; and it’s something that’s done from the gr... https://t.co/z6wgFBrE4e",FALSE,0,NA,2020-03-08 01:49:51,FALSE,NA,"1236469146935857153",NA,"<a href=\"https://kindle.amazon.com\" rel=\"nofollow\">Kindle</a>","BrottonBenjamin",0,FALSE,FALSE,NA,NA
"RT @ai_valentin: Oh, for fuck's sake.

Alcohol prep wipes for injections are all sold out on Amazon. Because people are fucking hoarding an…",FALSE,0,NA,2020-03-08 01:49:51,FALSE,NA,"1236469145170051072",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","skittlesandcake",7729,TRUE,FALSE,NA,NA
"RT @ascifiwriter: @AwesomeRex_ 70 y/o widower Bernie's life is saved by a young woman who takes him to another time. Soon he realizes the g…",FALSE,0,NA,2020-03-08 01:49:50,FALSE,NA,"1236469143009767425",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","ZahidJagirdar",2,TRUE,FALSE,NA,NA
"RT @FatKidDeals: STEAL!!

12 pack of Air Fresheners, only $6!

https://t.co/2Lzafbrelo https://t.co/A04D7DzAgK",FALSE,0,NA,2020-03-08 01:49:50,FALSE,NA,"1236469142619860992",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","no3ls2",2,TRUE,FALSE,NA,NA
"RT @Lin_Anderson: FINAL CUT 'This book has thriller written all over it - winter, snow, an old farmhouse, strange comings and goings and a…",FALSE,0,NA,2020-03-08 01:49:50,FALSE,NA,"1236469140044410880",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","DendrocacaliaUs",27,TRUE,FALSE,NA,NA
"RT @BenjaminFogel: Meanwhile in Brazil, the rumor is that President Bolsonaro was cuckholded by his wife with a former minister and the mem…",FALSE,0,NA,2020-03-08 01:49:49,FALSE,NA,"1236469136156475392",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Rokushin0",202,TRUE,FALSE,NA,NA
"Legit purchases! Selling Store Cards for the low. Get them while they last. Amazon method. DM FOR MORE INFO. https://t.co/1zGW1wqXa3",FALSE,0,NA,2020-03-08 01:49:48,FALSE,NA,"1236469134726254593",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","SellzZora",1,FALSE,FALSE,NA,NA
"RT @JudsonSapp: Fellow Conservatives: Make sure to purchase your copy of @charliekirk11’s book, MAGA Doctrine, today by midnight!

Let’s ma…",FALSE,0,NA,2020-03-08 01:49:48,FALSE,NA,"1236469133904142337",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","tcmgregory",69,TRUE,FALSE,NA,NA
"RT @fundsforbangtan: <U+0001F973> Party starts NOW! #THATSONWHO? BTS and ARMYs. 

Reply or tweet your purchases of ‘ON’ and ‘Who’ by @lauvsongs ft. @B…",FALSE,0,NA,2020-03-08 01:49:48,FALSE,NA,"1236469133530861568",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","PotatoLovesBTS7",225,TRUE,FALSE,NA,NA
"RT @Mystery_Tomes: Best Selling Forensic Scientist Dr Rhona MacLeod series Book 1 - Would you recognize your own son? DRIFTNET https://t.co…",FALSE,0,NA,2020-03-08 01:49:47,FALSE,NA,"1236469128350691328",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","DendrocacaliaUs",123,TRUE,FALSE,NA,NA
"RT @EichinChangLim: Violet, an aspiring actress, grapples with mental illness &amp;ends up stripping for a living. Can she ever find her love &amp;…",FALSE,0,NA,2020-03-08 01:49:47,FALSE,NA,"1236469126933209089",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","julzsg59",4,TRUE,FALSE,NA,NA
"RT @OriginalFunko: RT &amp; follow @OriginalFunko for a chance to WIN a @amazon exclusive Warrior Barley Pop!     
#Funko #FunkoPop #FunkoShop…",FALSE,0,NA,2020-03-08 01:49:46,FALSE,NA,"1236469125959921665",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","FunkoKarina",3001,TRUE,FALSE,NA,NA
"RT @fundsforbangtan: <U+0001F973> Party starts NOW! #THATSONWHO? BTS and ARMYs. 

Reply or tweet your purchases of ‘ON’ and ‘Who’ by @lauvsongs ft. @B…",FALSE,0,NA,2020-03-08 01:49:46,FALSE,NA,"1236469124584390658",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","theSSaus",225,TRUE,FALSE,NA,NA
"RT @INDIEBOOKSOURCE: THE ADVENTURES OF HARRY MORGAN
https://t.co/9hUFgJRqcY
AUTHOR CLABE POLK

#Books #IARTG #Kindle #Amazon #ReadIndie #in…",FALSE,0,NA,2020-03-08 01:49:45,FALSE,NA,"1236469121715445760",NA,"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>","literatureposts",8,TRUE,FALSE,NA,NA
"RT @INDIEBOOKSOURCE: THE ADVENTURES OF HARRY MORGAN
https://t.co/9hUFgJRqcY
AUTHOR CLABE POLK

#Books #IARTG #Kindle #Amazon #ReadIndie #in…",FALSE,0,NA,2020-03-08 01:49:45,FALSE,NA,"1236469121598083072",NA,"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>","HistoryInbooks",8,TRUE,FALSE,NA,NA
"RT @INDIEBOOKSOURCE: THE ADVENTURES OF HARRY MORGAN
https://t.co/9hUFgJRqcY
AUTHOR CLABE POLK

#Books #IARTG #Kindle #Amazon #ReadIndie #in…",FALSE,0,NA,2020-03-08 01:49:45,FALSE,NA,"1236469121543536640",NA,"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>","BrassWeb",8,TRUE,FALSE,NA,NA
"RT @ReginaPucket: Only #99
Concealed in My Heart 
A sweet romance set in the 1960’s.
Kindle https://t.co/IfrMwoB1VM

Print https://t.co/Hal…",FALSE,0,NA,2020-03-08 01:49:45,FALSE,NA,"1236469119228063744",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","CarryCockburn",10,TRUE,FALSE,NA,NA
"RT @erickuhn19: Would pay extra to have my Amazon packages <U+0001F4E6> delivered in truck with this (once proven)",FALSE,0,NA,2020-03-08 01:49:44,FALSE,NA,"1236469116824846339",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Chez_OShea",6,TRUE,FALSE,NA,NA
"RT @Dunedin_Media: DRIFTNET - 'One of the 20 Scottish books everyone should read' ... The Scotsman https://t.co/FfpSE69wK2  #CrimeFiction #…",FALSE,0,NA,2020-03-08 01:49:44,FALSE,NA,"1236469116388519938",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","DendrocacaliaUs",97,TRUE,FALSE,NA,NA
"RT @OriginalFunko: RT &amp; follow @OriginalFunko for a chance to WIN a @amazon exclusive Warrior Barley Pop!     
#Funko #FunkoPop #FunkoShop…",FALSE,0,NA,2020-03-08 01:49:43,FALSE,NA,"1236469114085888000",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","DanTheMan7997",3001,TRUE,FALSE,NA,NA
"Thank you, @Ebony_Olson !!!

Available on #amazon #kindle #kindlebook https://t.co/Kx4uPkzFeY
#amreading #books… https://t.co/Ph6JJmHPgL",FALSE,1,NA,2020-03-08 01:49:43,TRUE,NA,"1236469112941019139",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Agentmg17",0,FALSE,FALSE,NA,NA
"@KatrinaNation Will @thenation cover the biogenic remedy for the climate crisis? https://t.co/prYLkt97tg",FALSE,0,"KatrinaNation",2020-03-08 01:49:42,FALSE,"1236467542992080896","1236469109950304257","59159771","<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>","projectpeace",0,FALSE,FALSE,NA,NA
"RT @ai_valentin: Oh, for fuck's sake.

Alcohol prep wipes for injections are all sold out on Amazon. Because people are fucking hoarding an…",FALSE,0,NA,2020-03-08 01:49:42,FALSE,NA,"1236469107182243841",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","whitnizzl",7729,TRUE,FALSE,NA,NA
"In the letter, Amazon said it has removed 530,000 \"high-priced offers\" from its marketplace and suspended 2,500 of… https://t.co/eSBWhDLi7f",FALSE,2,NA,2020-03-08 01:49:41,TRUE,NA,"1236469105835859971",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","louis2nd",2,FALSE,FALSE,NA,NA
"[Amazon Discount]
UGG Women's Classic Mini Fluff High-Low Fashion Boot
$58.41 (Size: US 5)
https://t.co/3bS34BczTd… https://t.co/2F3ToLedfG",FALSE,0,NA,2020-03-08 01:49:41,TRUE,NA,"1236469105474953216",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","jinxinCN",0,FALSE,FALSE,NA,NA
"RT @touchfaith: if you include students as workers the only US employer with more workers than the university of california is wal-mart. UC…",FALSE,0,NA,2020-03-08 01:49:40,FALSE,NA,"1236469101473619969",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","LadyLoyca",335,TRUE,FALSE,NA,NA
"@conor_draws @DTNart i didn't either....off to the amazon...",FALSE,0,"conor_draws",2020-03-08 01:49:40,FALSE,"1236468781385424896","1236469100982882304","385686238","<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","danthesith",0,FALSE,FALSE,NA,NA
"RT @KathleenHarrym1: \"The Promise is an outstanding, bittersweet tale that shows the dramatic impact of war on the people who live through…",FALSE,0,NA,2020-03-08 01:49:40,FALSE,NA,"1236469098630066181",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","RolandCount",1,TRUE,FALSE,NA,NA
"RT @OriginalFunko: RT &amp; follow @OriginalFunko for a chance to WIN a @amazon exclusive Warrior Barley Pop!     
#Funko #FunkoPop #FunkoShop…",FALSE,0,NA,2020-03-08 01:49:40,FALSE,NA,"1236469098281717760",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Melvin_Tapia",3001,TRUE,FALSE,NA,NA
"RT @OriginalFunko: RT &amp; follow @OriginalFunko for a chance to WIN a @amazon exclusive Warrior Barley Pop!     
#Funko #FunkoPop #FunkoShop…",FALSE,0,NA,2020-03-08 01:49:40,FALSE,NA,"1236469097811959808",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","eas96",3001,TRUE,FALSE,NA,NA
"RT @EmmyRBennett: @Anders_Kingsley Thanks for the tweet! <U+0001F970>

 ~I’m carted off to a mansion filled with vampires, that my family call’s Shado…",FALSE,0,NA,2020-03-08 01:49:40,FALSE,NA,"1236469097598078976",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","EmmyRBennett",3,TRUE,FALSE,NA,NA
"RT @BetteAStevens: PURE TRASH: #RRBC Book of the Month --
“A single day—a lifetime of lessons!” A great book for adolescents, young adults,…",FALSE,0,NA,2020-03-08 01:49:38,FALSE,NA,"1236469092984463362",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","miamibeachPI",6,TRUE,FALSE,NA,NA
"RT @OriginalFunko: RT &amp; follow @OriginalFunko for a chance to WIN a @amazon exclusive Warrior Barley Pop!     
#Funko #FunkoPop #FunkoShop…",FALSE,0,NA,2020-03-08 01:49:38,FALSE,NA,"1236469092820926466",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","Abertrax",3001,TRUE,FALSE,NA,NA
"@ookla13 I've seen it on Amazon but I was watching Man in the High Castle (stopped at Season 3 because it turned Me… https://t.co/VpOevsCluI",FALSE,1,"ookla13",2020-03-08 01:49:37,TRUE,"1236468717871140864","1236469086990843906","1679507624","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Cloud_Cultist",0,FALSE,FALSE,NA,NA
"RT @TheJustinKapp: This guy needs a nice big glass of wake the hell up, with a shot of 2020.  Not automating jobs? The twitter news feed, l…",FALSE,0,NA,2020-03-08 01:49:37,FALSE,NA,"1236469086982246400",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Elzy52643422",1,TRUE,FALSE,NA,NA
"RT @OriginalFunko: RT &amp; follow @OriginalFunko for a chance to WIN a @amazon exclusive Warrior Barley Pop!     
#Funko #FunkoPop #FunkoShop…",FALSE,0,NA,2020-03-08 01:49:36,FALSE,NA,"1236469084650450944",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","LazarusMason1",3001,TRUE,FALSE,NA,NA
"RT @OriginalFunko: RT &amp; follow @OriginalFunko for a chance to WIN a @amazon exclusive Warrior Barley Pop!     
#Funko #FunkoPop #FunkoShop…",FALSE,0,NA,2020-03-08 01:49:36,FALSE,NA,"1236469083056435200",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","ajhicks1",3001,TRUE,FALSE,NA,NA
"RT @ai_valentin: Oh, for fuck's sake.

Alcohol prep wipes for injections are all sold out on Amazon. Because people are fucking hoarding an…",FALSE,0,NA,2020-03-08 01:49:35,FALSE,NA,"1236469078425919488",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","baggedsoda",7729,TRUE,FALSE,NA,NA
"RT @Daily_JKUpdate: \"My Time\" (<U+C2DC><U+CC28>) by BTS #Jungkook 

Stream:
• Spotify: https://t.co/SYLo6A84sp
•Youtube: https://t.co/sK8Z11kMtf
• Melon:…",FALSE,0,NA,2020-03-08 01:49:34,FALSE,NA,"1236469074185441281",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","ellah31kook",12,TRUE,FALSE,NA,NA
"RT @literatureposts: Their #bonding #ceremony opened the gateway to another dimension, but being in a #new world won't stop her men from #l…",FALSE,0,NA,2020-03-08 01:49:33,FALSE,NA,"1236469072377806848",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","1DougSimpson",171,TRUE,FALSE,NA,NA
"RT @ai_valentin: Oh, for fuck's sake.

Alcohol prep wipes for injections are all sold out on Amazon. Because people are fucking hoarding an…",FALSE,0,NA,2020-03-08 01:49:33,FALSE,NA,"1236469072100855808",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","HenryLFulmer",7729,TRUE,FALSE,NA,NA
"Thank you, @Ebony_Olson !!!

Available on #amazon #kindle #kindlebook https://t.co/Kx4uPkzFeY
#amreading #books… https://t.co/6nlvElQdTt",FALSE,0,NA,2020-03-08 01:49:33,TRUE,NA,"1236469071731965953",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Agentmg17",0,FALSE,FALSE,NA,NA
"Amazon, why are you asking me to review a product I bought months ago that I already reviewed?",FALSE,0,NA,2020-03-08 01:49:33,FALSE,NA,"1236469071698370560",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","puppymom93",0,FALSE,FALSE,NA,NA
"RT @DominicPiper1: Femme Fatale. Dominic Piper.

\"This guy writes anything -  I'm reading it.\" - Sayara St Clair.

https://t.co/mw2UKTg7lA…",FALSE,0,NA,2020-03-08 01:49:33,FALSE,NA,"1236469069714317312",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","tommyd49",4,TRUE,FALSE,NA,NA
"RT @OriginalFunko: RT &amp; follow @OriginalFunko for a chance to WIN a @amazon exclusive Warrior Barley Pop!     
#Funko #FunkoPop #FunkoShop…",FALSE,0,NA,2020-03-08 01:49:33,FALSE,NA,"1236469069697683456",NA,"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>","Crazedcorpse",3001,TRUE,FALSE,NA,NA
"RT @ai_valentin: Oh, for fuck's sake.

Alcohol prep wipes for injections are all sold out on Amazon. Because people are fucking hoarding an…",FALSE,0,NA,2020-03-08 01:49:32,FALSE,NA,"1236469065885143041",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","emileeisalizard",7729,TRUE,FALSE,NA,NA
"RT @ai_valentin: Oh, for fuck's sake.

Alcohol prep wipes for injections are all sold out on Amazon. Because people are fucking hoarding an…",FALSE,0,NA,2020-03-08 01:49:32,FALSE,NA,"1236469065297694720",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","serenitystories",7729,TRUE,FALSE,NA,NA
"ONErpm offers full service global distribution, playlist marketing, rights management, advertising, branding, &amp; bey… https://t.co/mhB3pCppT1",FALSE,0,NA,2020-03-08 01:49:31,TRUE,NA,"1236469062680666113",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","DanielRamon1",0,FALSE,FALSE,NA,NA
