"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"298","RT @Phillip_Blond: @DAaronovitch It because I want the BBC to survive and prosper especially against the  platforms of Netflix and Amazon t…",FALSE,0,NA,2020-02-26 16:57:29,FALSE,NA,"1232711294685413376",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Netterville",1,TRUE,FALSE,NA,NA
"299","@HelpfulScience Hey! I've recently published my Cookbook of Curiosity. It features 10 science themed recipes <U+0001F469><U+0001F3FB><U+200D><U+0001F373><U+0001FA90><U+0001F52C>… https://t.co/aMjfSpeUHv",FALSE,0,"HelpfulScience",2020-02-26 16:57:29,TRUE,"1232585942764048384","1232711294660349954","3396291107","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SciRecipes",0,FALSE,FALSE,NA,NA
"300","RT @GrellDragon: Get ready for the exciting conclusion to the Wolfgang Trilogy coming in 2020!
Conflict. Monsters. Adventure.
Vampire slayi…",FALSE,0,NA,2020-02-26 16:57:29,FALSE,NA,"1232711294287011840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alicerauthor",1133,TRUE,FALSE,NA,NA
"301","RT @SethAbramson: The thesis of PROOF OF CONSPIRACY.

Proven across 4,300+ citations.

Now BREAKING NEWS... six months later.

You can read…",FALSE,0,NA,2020-02-26 16:57:29,FALSE,NA,"1232711293083291650",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CycleMatch",308,TRUE,FALSE,NA,NA
"302","RT @MemesCentraI: Retweet if you have any of the following:

iPhone 11
iPad Pro
MacBook Pro
AirPods
Apple Watch
Rolex 
Galaxy Fold 
Samsung…",FALSE,0,NA,2020-02-26 16:57:29,FALSE,NA,"1232711291791241217",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alamsemestamu",7654,TRUE,FALSE,NA,NA
"303","RT @MideleoMike: @Tony19542 Our President has real business to deal with. President Trump can not be bothered with a Demwit like you AOC. W…",FALSE,0,NA,2020-02-26 16:57:28,FALSE,NA,"1232711288192716802",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tony19542",1,TRUE,FALSE,NA,NA
"304","SUNDAY: Tax Amazon March
Join us! Donate!https://t.co/BVMNgK1KF6

March 1st, Cal Anderson Park, 1 PM, Seattle

Tax… https://t.co/K21DOJFvJU",FALSE,1,NA,2020-02-26 16:57:28,TRUE,NA,"1232711286590328832",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","phin_sea",1,FALSE,FALSE,NA,NA
"305","RT @JillWineBanks: Tuesday 2.25.20 was extraordinary for me. #TheWatergateGirl was released and it is already #1 Amazon Bestseller in Feder…",FALSE,0,NA,2020-02-26 16:57:27,FALSE,NA,"1232711285059588102",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KVP798",414,TRUE,FALSE,NA,NA
"306","RT @videogamedeals: Shovel Knight Treasure Trove (X1) $29.99 via Amazon (Prime Eligible). https://t.co/RmUMw6JmfA https://t.co/0tYkkq4k4F",FALSE,0,NA,2020-02-26 16:57:26,FALSE,NA,"1232711280412299264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NK_NightKids",2,TRUE,FALSE,NA,NA
"307","RT @Melody_DeBlois: N.N. Light: I didn't know how much I was loving reading the book until my tablet died and I couldn't wait to get back t…",FALSE,0,NA,2020-02-26 16:57:26,FALSE,NA,"1232711279388823553",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TGrahamWriter",17,TRUE,FALSE,NA,NA
"308","@sarahmcgphoto Glasses/sunglasses/tights I keep in those upright soda cardboard soda six pack containers.
Jewelry g… https://t.co/EhWNoRKmrt",FALSE,0,"sarahmcgphoto",2020-02-26 16:57:26,TRUE,"1232706168285532160","1232711278663045121","793623386605907968","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ThUrbanNinja",0,FALSE,FALSE,NA,NA
"309","Check out this Amazon deal: The Carnivore Code: Unlocking the Secrets to Optimal Health by Returning to Our Ancestr… https://t.co/ZbAiQX88mM",FALSE,0,NA,2020-02-26 16:57:25,TRUE,NA,"1232711276809379840",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Passingonsaving",0,FALSE,FALSE,NA,NA
"310","@INotoriousxrp @amazon @APompliano She definitely did not respect @APompliano as much as she did with… https://t.co/9C6kob2yCg",FALSE,0,"INotoriousxrp",2020-02-26 16:57:25,TRUE,"1232443489457098752","1232711275823525888","1059974447166304256","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JKFreedumb",0,FALSE,FALSE,NA,NA
"311","RT @SethAbramson: The thesis of PROOF OF CONSPIRACY.

Proven across 4,300+ citations.

Now BREAKING NEWS... six months later.

You can read…",FALSE,0,NA,2020-02-26 16:57:25,FALSE,NA,"1232711273852424193",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Notso_Wild_Bill",308,TRUE,FALSE,NA,NA
"312","RT @takeaDailybreak: It's #WinningWednesday! Follow &amp; RT by 5 p.m. EST for a chance to win a $25 Amazon gift card! 18+, U.S. only. #Sweepst…",FALSE,0,NA,2020-02-26 16:57:24,FALSE,NA,"1232711273529462784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","juanrj83",482,TRUE,FALSE,NA,NA
"313","@SamuelCh We're sorry you haven't received your order. Please check the locations listed in this article:… https://t.co/NUaL8fOnli",FALSE,0,"SamuelCh",2020-02-26 16:57:24,TRUE,"1232710481682554885","1232711271239311360","27265077","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","AmazonHelp",0,FALSE,FALSE,NA,NA
"314","If you happen to be interested, here's the first 6 chapters of my fantasy book, The Zi'veyn, for free:… https://t.co/sg5v3ynPxp",FALSE,0,NA,2020-02-26 16:57:23,TRUE,NA,"1232711267997175808",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KimWedlock",0,FALSE,FALSE,NA,NA
"315","@noahsmom7 Was that by estimation or do you use one of those luggage scales that amazon sells?",FALSE,0,"noahsmom7",2020-02-26 16:57:21,FALSE,"1232703640667688960","1232711257150705664","18860022","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","geologyguy",0,FALSE,FALSE,NA,NA
"316","In my mind I will always be under contract with David Klawans n Jeff Maysh concerning the Pez Outlaw Movie and Book… https://t.co/o5zr8BWawg",FALSE,1,NA,2020-02-26 16:57:20,TRUE,NA,"1232711255347036162",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pezoutlaw",1,FALSE,FALSE,NA,NA
"317","Check out this Amazon deal: Star Wars: Light of the Jedi (The High Republic) by Charles Soule https://t.co/4KqgHkPuZS via @amazon",FALSE,0,NA,2020-02-26 16:57:20,FALSE,NA,"1232711253396721664",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Passingonsaving",0,FALSE,FALSE,NA,NA
"318","RT @cmroberson06: Walmart lost a 3rd last-mile provider, Skipcart (Deliv last year and Uber in 2018). ‘We’re all losing money,’ on deliveri…",FALSE,0,NA,2020-02-26 16:57:19,FALSE,NA,"1232711251324801034",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","benjaminhgordon",2,TRUE,FALSE,NA,NA
"319","A psychological thriller based on true events! 
<U+2605>MY PRISON WITHOUT BARS<U+2605> 
<U+2714>https://t.co/drG5N6VQVi… https://t.co/kPAWuk2K1H",FALSE,0,NA,2020-02-26 16:57:19,TRUE,NA,"1232711250595008512",NA,"<a href=""https://twittimer.com"" rel=""nofollow"">Twittimer</a>","Pizzazz_Books",0,FALSE,FALSE,NA,NA
"320","RT @Kittii31: @rigg_alyssa Done. 
Here are my 
#Fundraiser: https://t.co/5QWnAdYTDL
#Clearthelist : https://t.co/oXmjhbWNhS
and last but ce…",FALSE,0,NA,2020-02-26 16:57:19,FALSE,NA,"1232711249420595200",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rigg_alyssa",0,TRUE,FALSE,NA,NA
"321","RT @emsandems: <U+0001F4AA> BLACK FEELINGS: RACE AND AFFECT IN THE LONG SIXTIES by Lisa M. Corrigan is the #1 New Release in Rhetoric on Amazon! 

#Ne…",FALSE,0,NA,2020-02-26 16:57:18,FALSE,NA,"1232711246002126855",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RobinLng",2,TRUE,FALSE,NA,NA
"322","Just saw this on Amazon: Travelambo Front Pocket Minimalist Leather Slim Wallet RFID Blocking Medium Size(weaved cr… https://t.co/eUvv8hiYjv",FALSE,0,NA,2020-02-26 16:57:16,TRUE,NA,"1232711239731572736",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","xrpvdfms",0,FALSE,FALSE,NA,NA
"323","Can they escape the grip of a relentless crime syndicate as they succumb to the pull of desire?
ExPat
Her dream lif… https://t.co/SkuelLgSUT",FALSE,0,NA,2020-02-26 16:57:15,TRUE,NA,"1232711234044063744",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CassidySpringf2",0,FALSE,FALSE,NA,NA
"324","@ecuadoedon! ""PLEASE RETWEET!"" &amp; ""DowneLoade FREE E-Booke Weekly!"" ""Columbus History 500 Year's Later!"" ""OldeTimeyV… https://t.co/nBVJO14N7B",FALSE,1,NA,2020-02-26 16:57:15,TRUE,NA,"1232711233780043776",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","EcuadorDon",1,FALSE,FALSE,NA,NA
"325","RT @WIRED: The price of a box of 20 particulate respirators made by 3M and sold by independent merchants on Amazon has almost quadrupled fr…",FALSE,0,NA,2020-02-26 16:57:15,FALSE,NA,"1232711233763188738",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Scylla_Charybds",103,TRUE,FALSE,NA,NA
"326","RT @papriddey: Demons Dancing
#ebook 
Now available in paperback
https://t.co/sbIDlYrhAt
https://t.co/lbawl7e7Xp
#horror
#demons
#bookboost…",FALSE,0,NA,2020-02-26 16:57:14,FALSE,NA,"1232711231800147969",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GalacticCRealm",126,TRUE,FALSE,NA,NA
"327","RT @eyeofthebarrio: Much thanks to @SamTLevin for focusing on our region and touching on my personal story. 

The logistics industry can’t…",FALSE,0,NA,2020-02-26 16:57:14,FALSE,NA,"1232711230655090689",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","IWANT2NO",6,TRUE,FALSE,NA,NA
"328","RT @karenyhan: every other action scene can kiss my ass, the train chase in WALLACE AND GROMIT IN THE WRONG TROUSERS is the best action sce…",FALSE,0,NA,2020-02-26 16:57:14,FALSE,NA,"1232711230093029376",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","elsplice",157,TRUE,FALSE,NA,NA
"329","Check out this Amazon deal: Open Book by Jessica Simpson https://t.co/2hXUpkeMQE via @amazon",FALSE,0,NA,2020-02-26 16:57:14,FALSE,NA,"1232711229581537280",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Passingonsaving",0,FALSE,FALSE,NA,NA
"330","Under the guise of mentor and muse, a frustrated writer and her ambitious teenage protégé take an illicit summer ro… https://t.co/OMrWSREnIW",FALSE,0,NA,2020-02-26 16:57:14,TRUE,NA,"1232711228608450561",NA,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","MainChannel_",0,FALSE,FALSE,NA,NA
"331","RT @karenyhan: every other action scene can kiss my ass, the train chase in WALLACE AND GROMIT IN THE WRONG TROUSERS is the best action sce…",FALSE,0,NA,2020-02-26 16:57:14,FALSE,NA,"1232711227874402304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Red_Wurm",157,TRUE,FALSE,NA,NA
"332","RT@ReadersFaves  FIX THE ROADS  A retired accountant wants to be the next Lenny Bruce.  <U+27A1>https://t.co/jai0cPc7VI  #ebooks #amreading
*'",FALSE,0,NA,2020-02-26 16:57:13,FALSE,NA,"1232711227568263170",NA,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","cgsultan1",0,FALSE,FALSE,NA,NA
"333","RT @ChrisBedell: The eBOOK of my YA Contemporary novel I'LL SEE YOU AGAIN is now avaiable for preorder. So, please consider preordering. Pa…",FALSE,0,NA,2020-02-26 16:57:11,FALSE,NA,"1232711218286206976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChrisBedell",0,TRUE,FALSE,NA,NA
"334","RT richard_cezar

The human spirit vs. the dark side of technology
bookboost 99cents each beginning Mar 24
Read FRE… https://t.co/2JHnr3Miwx",FALSE,0,NA,2020-02-26 16:57:11,TRUE,NA,"1232711217740943360",NA,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","Car01am",0,FALSE,FALSE,NA,NA
"335","Check out Sigma Tau Delta member Tatum Layne’s book A Cabin in the Light. Available now on Amazon! Are you a Sigma… https://t.co/oVSNp5AKWU",FALSE,0,NA,2020-02-26 16:57:11,TRUE,NA,"1232711216717541376",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","EnglishCon",0,FALSE,FALSE,NA,NA
"336","@Lilgabbs_ They’re so affordable too!!

https://t.co/oNnT6W5M1b",FALSE,0,"Lilgabbs_",2020-02-26 16:57:11,FALSE,"1232711030414991360","1232711215522156545","591903911","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BreahannaDew",0,FALSE,FALSE,NA,NA
"337","RT @cbclarkauthor: Only 3 more days! Book Sale! .99¢! Read a great Romantic Suspense by an award-winning author. #WRPbks #BookSale #Romanti…",FALSE,0,NA,2020-02-26 16:57:08,FALSE,NA,"1232711206269595648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","charlotte_oshay",11,TRUE,FALSE,NA,NA
"338","So am I really the only person outraged at @amazon and their partners profiteering off #coronavirus fears? Doing th… https://t.co/7tbfeSLZc7",FALSE,0,NA,2020-02-26 16:57:07,TRUE,NA,"1232711201429131264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","f4denz",0,FALSE,FALSE,NA,NA
"339","RT @karenyhan: every other action scene can kiss my ass, the train chase in WALLACE AND GROMIT IN THE WRONG TROUSERS is the best action sce…",FALSE,0,NA,2020-02-26 16:57:06,FALSE,NA,"1232711197180350465",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lowercasekim",157,TRUE,FALSE,NA,NA
"340","RT @papriddey: The Final Destiny - Part three of the Vesta Mansion trilogy
https://t.co/wjcZaiRl7J
https://t.co/InZnmKNDQK
#Fantasy
#bookbo…",FALSE,0,NA,2020-02-26 16:57:06,FALSE,NA,"1232711196970643456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GalacticCRealm",56,TRUE,FALSE,NA,NA
"341","RT @margaritaevna95: 7 deadly sins in modern society:

Pride: instagram “influencers”
Envy: hate following
Lust: porn is “harmless”, casual…",FALSE,0,NA,2020-02-26 16:57:06,FALSE,NA,"1232711196618481664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vinceornelas",188,TRUE,FALSE,NA,NA
"342","@RMarshSPark are those 1st party amazon sales too?",FALSE,1,"RMarshSPark",2020-02-26 16:57:06,FALSE,"1232705966170398721","1232711194282274817","1418264336","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Buffering666",0,FALSE,FALSE,NA,NA
"343","Winter Moon is the third exciting book in the series 
‘The Chronicles of the White Tower’

Read 1st Chapters-… https://t.co/H64K4pnwWk",FALSE,0,NA,2020-02-26 16:57:05,TRUE,NA,"1232711190293491712",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","MarkPAuthor",0,FALSE,FALSE,NA,NA
"344","@Harris_Bryan @mattragland @KCProcter @baronfig Create Space (Amazon) is low-cost and print on demand. You can prin… https://t.co/YBwAmg0cYh",FALSE,0,"Harris_Bryan",2020-02-26 16:57:04,TRUE,"1232692102234091520","1232711186023690240","16635335","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shawnblanc",0,FALSE,FALSE,NA,NA
"345","@bloodonthedanc4 Check out Fuck The Rest, We The Best! [Explicit] by Blood On The Dance Floor on Amazon Music
https://t.co/aY8GDfmIa0",FALSE,0,"KurionRayne",2020-02-26 16:57:03,FALSE,"1232097723228336133","1232711182789816321","136867956","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KurionRayne",0,FALSE,FALSE,NA,NA
"346","Talk with recruiters from @Accenture, @amazon, @BAESystemsInc, @BankofAmerica, @Bayer, @Facebook, @Google,… https://t.co/uzRuVInNRe",FALSE,0,NA,2020-02-26 16:57:03,TRUE,NA,"1232711182336876545",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","DisabilityIN",1,FALSE,FALSE,NA,NA
"347","RT @Daily_JKUpdate: #JUNGKOOK’s  solo song “MY TIME”  is now the #1 Best Seller in AMAZON, the highest charted song for BTS.

<U+0001F587>https://t.co…",FALSE,0,NA,2020-02-26 16:57:02,FALSE,NA,"1232711178758942723",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JKdomination",447,TRUE,FALSE,NA,NA
"348","RT @rockethulsey: Chanel Collection Fridge Magnet Men Coco Quotes Fashion Magnetic Logo Art Women's Perfume Home Decor Best Friend Birthday…",FALSE,0,NA,2020-02-26 16:57:01,FALSE,NA,"1232711175332298758",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","margiecrafts76",37,TRUE,FALSE,NA,NA
"349","Check out this Amazon deal: The Mirror &amp; the Light (Wolf Hall Trilogy) by Hilary Mantel https://t.co/heKoeqDlmR via @amazon",FALSE,0,NA,2020-02-26 16:57:01,FALSE,NA,"1232711175076532225",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Passingonsaving",0,FALSE,FALSE,NA,NA
"350","RT @Raymond_Norman: When Lina disappears, love fuels James's drive to discover the truth, by using the clues hidden in notes he finds under…",FALSE,0,NA,2020-02-26 16:57:01,FALSE,NA,"1232711174548082696",NA,"<a href=""http://www.malliard.com"" rel=""nofollow"">malliard</a>","italkparanormal",4,TRUE,FALSE,NA,NA
"351","ZOMBIE TIME!!! AMAZON @PrimeVideo https://t.co/YkBez8WFrY or @Tubi - https://t.co/ZYqyhDvFtE A by @hiltonarielruiz… https://t.co/F3Rv6C86fy",FALSE,1,NA,2020-02-26 16:57:00,TRUE,NA,"1232711171913986049",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hiltonarielruiz",0,FALSE,FALSE,NA,NA
"352","RT @takeaDailybreak: It's #WinningWednesday! Follow &amp; RT by 5 p.m. EST for a chance to win a $25 Amazon gift card! 18+, U.S. only. #Sweepst…",FALSE,0,NA,2020-02-26 16:57:00,FALSE,NA,"1232711169409986561",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","chelle0420_mb",482,TRUE,FALSE,NA,NA
"353","RT @SamaraCDA: #RealHouseLives uses the experiences of former MPs to understand what’s going wrong with #cdnpoli &amp; traces a path toward a s…",FALSE,0,NA,2020-02-26 16:56:59,FALSE,NA,"1232711167379955713",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kristenrivers",1,TRUE,FALSE,NA,NA
"354","RT @BW: Medical checkup: $30
Teeth cleaning: $25
Mental health counseling: $1/minute

Walmart is making big moves into health care https://…",FALSE,0,NA,2020-02-26 16:56:58,FALSE,NA,"1232711161935749122",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sharalong_",3388,TRUE,FALSE,NA,NA
"355","RT @uksk05: @anail20 @Tullypa @eurofitz @ISanditon @ItsMe_AndOnlyMe @FabiolaSPN @TweetKP2011 @outlanderfan_nl @Lyn3417 @begum_saifa @aneeda…",FALSE,0,NA,2020-02-26 16:56:57,FALSE,NA,"1232711158769111040",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","uksk05",4,TRUE,FALSE,NA,NA
"356","RT @myonlyTAEger: <U+0001F3B6> Stream &amp; Buy “Inner Child”

<U+25B6>iTunes: https://t.co/ku115W4qal
<U+25B6>Deezer: https://t.co/myZdjjUnPc
<U+25B6>Amazon: https://t.co/612…",FALSE,0,NA,2020-02-26 16:56:53,FALSE,NA,"1232711142826483712",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","kimvbrasil",32,TRUE,FALSE,NA,NA
"357","Check out this Amazon deal: Get Out of Your Head: Stopping the Spiral of Toxic Thoughts by Jennie Allen https://t.co/08t7mWqMFX via @amazon",FALSE,0,NA,2020-02-26 16:56:53,FALSE,NA,"1232711141614333953",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Passingonsaving",0,FALSE,FALSE,NA,NA
"358","RT @masonmalonecom: A coming of age story.

Four high school friends and a songwriter contest.

LA is another world.  Hollywood, celebritie…",FALSE,0,NA,2020-02-26 16:56:53,FALSE,NA,"1232711140796329985",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","IreneWoodbury",1625,TRUE,FALSE,NA,NA
"359","Saw a guy in @superdrug buying 100 bottles of hand sanitiser ""for work"". Quick Google: Amazon/Ebay selling bottles… https://t.co/NgHbJ79qKM",FALSE,0,NA,2020-02-26 16:56:53,TRUE,NA,"1232711140209242112",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Statiscape",0,FALSE,FALSE,NA,NA
"360","RT @meg_townsend: Three years ago today @moonlightmov won the Oscar for Best Picture and made history! + wins for Best Adapted Screenplay a…",FALSE,0,NA,2020-02-26 16:56:52,FALSE,NA,"1232711136748933121",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","RevMelanieNOLA",20,TRUE,FALSE,NA,NA
"361","RT @PLAYER1Rising: Tzatziki-Slaw With Cabbage and Yucca Plant Cucumber Roasted Elephant Garlic Toes, &amp; Greek Yogurt Sourcream. You can use…",FALSE,0,NA,2020-02-26 16:56:51,FALSE,NA,"1232711134827798530",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PLAYER1Rising",1,TRUE,FALSE,NA,NA
"362","The footnoted version of that appears in this book, along with many other smart meditations on the question of what… https://t.co/Frx1NtdRwj",FALSE,2,"SethCotlar",2020-02-26 16:56:51,TRUE,"1232710245891227648","1232711133758287878","2477854855","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SethCotlar",0,FALSE,FALSE,NA,NA
"363","#NowPlaying I'm Falling by @AntonPowers #listen at https://t.co/VpnQNUIxMJ &amp; https://t.co/O2PeOxhBNQ @TuneIn
 Buy s… https://t.co/ePfjfzdaxE",FALSE,0,NA,2020-02-26 16:56:51,TRUE,NA,"1232711131724222465",NA,"<a href=""http://www.twitterautopost.com"" rel=""nofollow"">Twitter Auto Post - @HotHitsUK24</a>","HotHitsUK247",0,FALSE,FALSE,NA,NA
"364","RT @CCNMarkets: Coronavirus Could Crush Overvalued Amazon Stock https://t.co/bcqzFaR3zC",FALSE,0,NA,2020-02-26 16:56:51,FALSE,NA,"1232711131275448321",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AdamHeimann",5,TRUE,FALSE,NA,NA
"365","RT @JRodneyPage: ""So good to discover a really fine historical novel.""

Murcheson County

https://t.co/nO5HIYJyRx

4.8*

#Books #IARTG #Kin…",FALSE,0,NA,2020-02-26 16:56:49,FALSE,NA,"1232711125675991040",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CAASBREY",68,TRUE,FALSE,NA,NA
"366","Check out this Amazon deal: Food Fix: How to Save Our Health, Our Economy, Our Communities, and Our Planet--One Bit… https://t.co/aCZBQh8q1r",FALSE,0,NA,2020-02-26 16:56:49,TRUE,NA,"1232711124904222720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Passingonsaving",0,FALSE,FALSE,NA,NA
"367","“And, importantly, when people, stories, and images are added to Wikipedia, they help power other parts of the Inte… https://t.co/70CVLSLdxx",FALSE,0,NA,2020-02-26 16:56:49,TRUE,NA,"1232711123960549378",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","lorcanD",0,FALSE,FALSE,NA,NA
"368","RT @BW: Medical checkup: $30
Teeth cleaning: $25
Mental health counseling: $1/minute

Walmart is making big moves into health care https://…",FALSE,0,NA,2020-02-26 16:56:46,FALSE,NA,"1232711111050498049",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cellaisme2",3388,TRUE,FALSE,NA,NA
"369","RT @FelishaABull: .@JohnRLottJr’s book “More Guns, Less Crime” is one of the best books you can read to understand the need for protecting…",FALSE,0,NA,2020-02-26 16:56:45,FALSE,NA,"1232711109154656262",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DanNobles",3,TRUE,FALSE,NA,NA
"370","RT @EichinChangLim: https://t.co/wyJNNfLQQm 
#LoveStory
""The LoveLock"" won First Place in Young Adult category for the Writer’s Digest  Awa…",FALSE,0,NA,2020-02-26 16:56:45,FALSE,NA,"1232711107950891014",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CatherineMesick",51,TRUE,FALSE,NA,NA
"371","@spotify_data @BTS_twt stream harder or buy the song armeries

BTS Music Store: https://t.co/8HZai4HXst 
Amazon:… https://t.co/E4W5faFkyr",FALSE,1,"spotify_data",2020-02-26 16:56:45,TRUE,"1232708454919307264","1232711106692448257","1028945564660977664","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kvcypher",1,FALSE,FALSE,NA,NA
"372","In case anyone looking to move to EE.  I have just upgraded and here is a mutual join offer.  So you're thinking ab… https://t.co/zmRhbm0mov",FALSE,0,NA,2020-02-26 16:56:44,TRUE,NA,"1232711102259134464",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LuckyTwinMumSam",0,FALSE,FALSE,NA,NA
"373","RT @NomiBlockS: Branch Berndian’s Meagan &amp; Micah have written a book about the Sanders campaign.. not sure if it’s a horror story or comedy…",FALSE,0,NA,2020-02-26 16:56:43,FALSE,NA,"1232711101822971905",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Shurithecat",7,TRUE,FALSE,NA,NA
