"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"174","Pro Tip: Subscribe &amp; Save on <U+0001F9F4><U+0001F9FC><U+0001F5D1><U+FE0F><U+0001F9F9><U+0001F9EB> 

Learn more: https://t.co/maGjPtEdIz",FALSE,78,NA,2020-01-17 16:00:53,FALSE,NA,"1218201534292348928",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","amazon",14,FALSE,FALSE,NA,NA
"175","<U+0001F440> https://t.co/6H9pnUDPhu",FALSE,260,NA,2020-01-17 00:18:19,FALSE,NA,"1217964330919944193",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","amazon",23,FALSE,FALSE,NA,NA
"176","@simoncholland Who said you can’t be cool, dangerous AND a bird lover? <U+0001F609>",FALSE,26,"simoncholland",2020-01-16 23:55:43,FALSE,"1217879139845275656","1217958641736663040","2794563996","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","amazon",2,FALSE,FALSE,NA,NA
"177","@beccapackett We're glad to hear you're enjoying your services. Thanks for sharing, Becca!",FALSE,3,"beccapackett",2020-01-16 12:10:26,FALSE,"1217690161640693760","1217781150854402048","1929625898","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",0,FALSE,FALSE,NA,NA
"178","Your Amazon Fresh cart on Jan 1: <U+0001F95D><U+0001F34E><U+0001F34B><U+0001F966><U+0001F951><U+0001F349>
Your Amazon Fresh cart on Jan 15: <U+0001F34E><U+0001F36D><U+0001F366><U+0001F36B><U+0001F36C><U+0001F36A>",FALSE,325,NA,2020-01-16 00:21:11,FALSE,NA,"1217602665078640640",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","amazon",39,FALSE,FALSE,NA,NA
"179","@SharonCarbine @Benartex Hello, Sharon! Thanks for the shout-out! Happy quilting and enjoy the rest of your day!",FALSE,0,"SharonCarbine",2020-01-15 22:34:33,FALSE,"1217561329986416647","1217575829326254081","301713190","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",0,FALSE,FALSE,NA,NA
"180","<U+0001F4E6><U+0001F973> https://t.co/GrOk6f8ouF",FALSE,259,NA,2020-01-15 19:55:46,FALSE,NA,"1217535869772427265",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","amazon",25,FALSE,FALSE,NA,NA
"181","@LEXXXLIEEE <U+0001F44F><U+0001F44F><U+0001F44F>",FALSE,14,"LEXXXLIEEE",2020-01-15 19:15:19,FALSE,"1216949857761411073","1217525691249348608","333882805","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","amazon",1,FALSE,FALSE,NA,NA
"182","@bernadette410 Boxes are purr-fect hiding places, beds or toys! <U+0001F63B>",FALSE,1,"bernadette410",2020-01-15 02:08:24,FALSE,"1217261332866781186","1217267258982129664","35956976","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",0,FALSE,FALSE,NA,NA
"183","@rashidazagon Merry January 14th! <U+0001F381><U+0001F385>",FALSE,5,"rashidazagon",2020-01-14 19:09:30,FALSE,"1217150844921098242","1217161837659283456","1012375977517899776","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",1,FALSE,FALSE,NA,NA
"184","@BeccaBak We're glad to hear you had a great experience!!!",FALSE,3,"BeccaBak",2020-01-06 03:31:26,FALSE,"1214024454021484546","1214026660892336129","1727561816","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",2,FALSE,FALSE,NA,NA
"185","@vivalanellz We <U+2764><U+FE0F> you too!",FALSE,4,"vivalanellz",2020-01-06 03:06:52,FALSE,"1214013904533311490","1214020481499705345","28355270","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",0,FALSE,FALSE,NA,NA
"186","@susila55 It looks like it was a howliday well spent, Susan! <U+0001F389> We're #DeliveringSmiles, and we'd love to send you a… https://t.co/ETePHcEf5v",FALSE,4,"susila55",2020-01-03 22:02:53,TRUE,"1213125871051124738","1213219205782396928","400161058","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",0,FALSE,FALSE,NA,NA
"187","@cynthiaxsarkis We're glad to hear you had a great experience shopping with us!!!",FALSE,2,"cynthiaxsarkis",2020-01-03 03:08:29,FALSE,"1212930907021217793","1212933724909821952","1611351199","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",0,FALSE,FALSE,NA,NA
"188","@crites_k <U+0001F43E> Your pooches have the right idea! We're #DeliveringSmiles this holiday season and would like to send th… https://t.co/039DUMG3Am",FALSE,4,"crites_k",2019-12-31 23:56:27,TRUE,"1212125442204930048","1212160619744518146","2767380922","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",0,FALSE,FALSE,NA,NA
"189","@bullyathome What a purr-fect present! <U+0001F63B>",FALSE,4,"bullyathome",2019-12-31 19:16:00,FALSE,"1212088882726133760","1212090042153394178","358779813","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",0,FALSE,FALSE,NA,NA
"190","Get a new Amazon device for the holidays? Lucky you! Check out these tips for how it can help you make your home si… https://t.co/LKL4vzrxco",FALSE,177,NA,2019-12-30 22:44:00,TRUE,NA,"1211779999138758656",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",50,FALSE,FALSE,NA,NA
"191","@young_dubzy We're glad to hear you had a great experience shopping with us!!!",FALSE,4,"young_dubzy",2019-12-30 20:06:25,FALSE,"1211527244801163264","1211740344376791041","1855676612","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",0,FALSE,FALSE,NA,NA
"192","@alleypat We're glad to hear you had a great experience shopping with us!!!",FALSE,3,"alleypat",2019-12-30 00:38:57,FALSE,"1211439690848591873","1211446538775474177","10790832","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",0,FALSE,FALSE,NA,NA
"193","@yazlynnalexa Now that's what we call a Special Delivery!!!",FALSE,2,"yazlynnalexa",2019-12-29 23:57:29,FALSE,"1211409196198973440","1211436105024884736","2701434465","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",1,FALSE,FALSE,NA,NA
"194","@Maddlion007 Blankets are awesome! We love the plushy soft ones. We're #deliveringsmiles this season, and we'd love… https://t.co/7KLklrLbdu",FALSE,1,"Maddlion007",2019-12-29 21:32:44,TRUE,"1211389556236455941","1211399675703635968","836636599928639488","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",0,FALSE,FALSE,NA,NA
"195","@JuicyyAntrice We'd love to help you come up with some ideas! We're #deliveringsmiles this season, and we think you… https://t.co/VlN1Kk8VsO",FALSE,1,"JuicyyAntrice",2019-12-29 21:32:39,TRUE,"1211386070782357505","1211399657663926273","141773748","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",0,FALSE,FALSE,NA,NA
"196","@XPrettyV_ We'd love to help you come up with some ideas! We're #deliveringsmiles this season, and we think you des… https://t.co/zBtVUA0MOR",FALSE,0,"XPrettyV_",2019-12-29 21:32:39,TRUE,"1211384960684347396","1211399657240375296","2969312464","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",0,FALSE,FALSE,NA,NA
"197","@brookanae We'd love to help you come up with some ideas, Brooke! We're #deliveringsmiles this season, and we think… https://t.co/y3Ly82AJ4c",FALSE,0,"brookanae",2019-12-29 21:32:08,TRUE,"1211381657820942344","1211399526952710144","1345413787","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",0,FALSE,FALSE,NA,NA
"198","@wormgardens We'd be happy to help you learn how to make latkes! We're #deliveringsmiles this season, and we want t… https://t.co/aAkL7JWKAc",FALSE,0,"wormgardens",2019-12-29 21:32:00,TRUE,"1211371071217078274","1211399491712114688","1367581458","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",0,FALSE,FALSE,NA,NA
"199","@sophia_hodiste Congratulations on becoming an aunt! That's the kind of news that brings a smile. We're also… https://t.co/UBJGUagFVr",FALSE,0,"sophia_hodiste",2019-12-29 21:31:52,TRUE,"1211345789869608965","1211399457511804930","2347805693","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",0,FALSE,FALSE,NA,NA
"200","@RDenisethomas Sounds like a great time! <U+0001F389> We're #DeliveringSmiles this holiday season, and we'd love to send you a… https://t.co/eUzAMDAIxM",FALSE,0,"RDenisethomas",2019-12-29 21:31:52,TRUE,"1211171381125115910","1211399457365020672","993510559793364992","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",0,FALSE,FALSE,NA,NA
"201","@Bre_Cox1 Great advice, Breanna! <U+0001F31F> We're #DeliveringSmiles this holiday season, and we'd love to send you something… https://t.co/IEMh9GNrl4",FALSE,0,"Bre_Cox1",2019-12-29 21:31:26,TRUE,"1211323100744294400","1211399351467204609","43186915","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",0,FALSE,FALSE,NA,NA
"202","@intomileven Sounds like a great time, Em! <U+0001F389> We're #DeliveringSmiles this holiday season, and we'd love to send you… https://t.co/mLwzIkORwC",FALSE,0,"intomileven",2019-12-29 21:31:26,TRUE,"1211037469631827968","1211399351219761153","2501915070","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",0,FALSE,FALSE,NA,NA
"203","@Amber55568063 It sounds like you had a great holiday season, Amber! <U+0001F389> We're #DeliveringSmiles, and we'd love to se… https://t.co/bFwNTlVpov",FALSE,0,"Amber55568063",2019-12-29 21:31:26,TRUE,"1211313240044691456","1211399351014174726","1151157343213826048","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",0,FALSE,FALSE,NA,NA
"204","@moonmistsparrow We love the festivity, Sandrella! <U+0001F389> We're #DeliveringSmiles, and we'd love to send you something s… https://t.co/eQvpllXeEP",FALSE,1,"moonmistsparrow",2019-12-29 21:31:00,TRUE,"1211284770761662466","1211399242624983040","2660104013","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",0,FALSE,FALSE,NA,NA
"205","@DooberJ Sounds like a great time! <U+0001F389> We're #DeliveringSmiles, and we'd love to send you a cheery surprise! <U+0001F31F> Send u… https://t.co/RshXBNI6xM",FALSE,1,"DooberJ",2019-12-29 21:31:00,TRUE,"1211267906706780160","1211399240896962562","29114327","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",0,FALSE,FALSE,NA,NA
"206","@mariamouse31 Sounds like fun, Maria! <U+0001F389> We're #DeliveringSmiles, and we'd love to send you a festive surprise! <U+0001F31F> Se… https://t.co/LjCtjPuszx",FALSE,0,"mariamouse31",2019-12-29 21:31:00,TRUE,"1211134905897246720","1211399240666222594","312186657","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",0,FALSE,FALSE,NA,NA
"207","@PantryFrog It sounds like you've worked hard #DeliveringSmiles to your loved ones this holiday season! <U+0001F389> We''d lov… https://t.co/wqBG91eyaJ",FALSE,1,"PantryFrog",2019-12-29 21:31:00,TRUE,"1211018080488263680","1211399240578154496","2213780750","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",0,FALSE,FALSE,NA,NA
"208","@utforskaa We have some ideas! <U+0001F389> Send us your details here: https://t.co/YdGVhvqW3n, and we'll deliver a festive ou… https://t.co/NQkpzEiSNU",FALSE,1,"utforskaa",2019-12-29 21:30:28,TRUE,"1211019758260424704","1211399109141241857","584469788","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",0,FALSE,FALSE,NA,NA
"209","@_envyrae_ That's a great resolution! We're #DeliveringSmiles this holiday season! Send us your details here:… https://t.co/qs5wfavEuc",FALSE,0,"_envyrae_",2019-12-29 04:17:52,TRUE,"1211131390294724608","1211139243243974657","2538184177","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",0,FALSE,FALSE,NA,NA
"210","@josettebaguette Did we just become best friends?! We're #DeliveringSmiles this holiday season! Send us your detail… https://t.co/IDcpLA7tUb",FALSE,1,"josettebaguette",2019-12-29 03:24:00,TRUE,"1211120524929241089","1211125687932903424","3305602291","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",0,FALSE,FALSE,NA,NA
"211","@Ienaxo That's great! We're #DeliveringSmiles this holiday season! Send us your details here:… https://t.co/QAR5D3poBC",FALSE,1,"Ienaxo",2019-12-29 03:21:55,TRUE,"1211116740781821953","1211125162965438464","1006726664015843328","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",0,FALSE,FALSE,NA,NA
"212","@BriannaaBrownn That's a great resolution to have! We're #DeliveringSmiles this holiday season! Send us your detail… https://t.co/p4nq9bnVwD",FALSE,1,"BriannaaBrownn",2019-12-29 03:13:54,TRUE,"1211106842119680000","1211123145001852928","545718552","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",0,FALSE,FALSE,NA,NA
"213","@NeN_145 They sure are, Niki! <U+0001F634> <U+0001F4A4> We're #DeliveringSmiles this holiday season, and we'd like to send you something… https://t.co/1dg3OCY4tn",FALSE,0,"NeN_145",2019-12-28 22:17:51,TRUE,"1210976191261401089","1211048644394307589","474057904","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",0,FALSE,FALSE,NA,NA
"214","@byultokkie We can help with that, Joyce! We're #DeliveringSmiles , and we'd like to send you something that will g… https://t.co/D19HcPNfBH",FALSE,0,"byultokkie",2019-12-28 21:57:01,TRUE,"1210955355833937922","1211043402697125893","1486106966","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",0,FALSE,FALSE,NA,NA
"215","@ceec__ There's still time left in the holiday season, Cierra! <U+0001F389> We're #DeliveringSmiles, and we'd love to send you… https://t.co/CAXCXTRhgo",FALSE,0,"ceec__",2019-12-28 19:50:53,TRUE,"1210676378703712264","1211011656433750024","3079387971","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",0,FALSE,FALSE,NA,NA
"216","@Love_Cierra42 We can help with that, Cierra! We're #DeliveringSmiles this holiday season, send us your details her… https://t.co/qnmGdkwVHF",FALSE,0,"Love_Cierra42",2019-12-28 19:43:00,TRUE,"1210962811796566018","1211009673509388289","271168412","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",0,FALSE,FALSE,NA,NA
"217","@Xoxovlzj_ Sounds like fun! <U+0001F389> We're #DeliveringSmiles for the holidays, and we'd love to send you something cheerfu… https://t.co/EYolj2L6J2",FALSE,0,"jmvlz_",2019-12-28 19:39:00,TRUE,"1210766214961586181","1211008667467886592","702632941","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",0,FALSE,FALSE,NA,NA
"218","@jaquelinx_ That sounds brew-tul! <U+0001F62C> <U+2615> We're #DeliveringSmiles this holiday season, send us your details here:… https://t.co/biB9HctHu2",FALSE,0,"jaquelinx_",2019-12-28 19:39:00,TRUE,"1210977302835867648","1211008667384008705","591502155","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",0,FALSE,FALSE,NA,NA
"219","@legallyshaded Cleaning is no fun, but perhaps we can motivate you! We're #DeliveringSmiles this holiday season. Se… https://t.co/LQpbN1X5cw",FALSE,0,"legallyshaded",2019-12-28 19:39:00,TRUE,"1210977410847522819","1211008666532495360","1025229204890243072","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",0,FALSE,FALSE,NA,NA
"220","@breyaleya2 There's still time to find the perfect outfit, Bre! <U+0001F389> We're #DeliveringSmiles this holiday season, and… https://t.co/6ZkGBwxYKC",FALSE,0,"breyaleya2",2019-12-28 19:38:36,TRUE,"1210619831982198785","1211008565814726656","3247042278","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",0,FALSE,FALSE,NA,NA
"221","@outrider217 We know how stressful party planning can be, Chris! <U+0001F62C><U+0001F389> We're #DeliveringSmiles this holiday season. Se… https://t.co/ye36tkPxDo",FALSE,0,"outrider217",2019-12-28 18:44:55,TRUE,"1210888971326312451","1210995058880716800","208671203","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",0,FALSE,FALSE,NA,NA
"222","@RahHeeMama We totally agree, Annie! <U+0001F31F> We're #DeliveringSmiles this holiday season, and we'd love to send you a che… https://t.co/2eL870bZGa",FALSE,0,"RahHeeMama",2019-12-28 18:44:55,TRUE,"1210743931593351168","1210995058427801602","1091694507811323911","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",0,FALSE,FALSE,NA,NA
"223","@arianafeller Oh no, Ariana! Motivation cut short by lack of tape! <U+0001F4E6> We're #DeliveringSmiles this holiday season. S… https://t.co/MJwR0ms9ZE",FALSE,0,"arianafeller",2019-12-28 18:44:25,TRUE,"1210742887068995584","1210994930434420737","371407711","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",0,FALSE,FALSE,NA,NA
"224","@pris__e We agree, Priscilla! We're #DeliveringSmiles this holiday season, and we'd love to send you a cheery surpr… https://t.co/PxJe0xyrDo",FALSE,0,"pris__e",2019-12-28 18:19:50,TRUE,"1210737388546215937","1210988746608402432","730578544443703296","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",0,FALSE,FALSE,NA,NA
"225","@2jay2function Sounds like a great way to spend the rest of the year, Jay! <U+0001F389> We're #DeliveringSmiles, and we'd love… https://t.co/2FV152VvrS",FALSE,0,"2jay2function",2019-12-28 18:19:26,TRUE,"1210673811231625216","1210988644623884289","2799205753","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",0,FALSE,FALSE,NA,NA
"226","@Sea2sky_eq It looks like they had a great holiday season, Jackie! <U+0001F389> We're #DeliveringSmiles, and we'd love to send… https://t.co/TM0QmbEhGg",FALSE,1,"Sea2sky_eq",2019-12-28 17:25:33,TRUE,"1210753716715831296","1210975082463596547","2327310879","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",0,FALSE,FALSE,NA,NA
"227","@LParisthreads That's a good name for it! <U+0001F389> We're #DeliveringSmiles this holiday season, and we'd love to send you… https://t.co/I2HMCHvMEw",FALSE,0,"Teengirlythrds",2019-12-28 17:25:33,TRUE,"1210673168765067264","1210975082459410433","1188160502565871616","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",0,FALSE,FALSE,NA,NA
"228","@FragrantFC It sounds like you've had a fun holiday season, Sara! <U+0001F389> We're #DeliveringSmiles, and we'd love to send… https://t.co/2yir8olwGE",FALSE,0,"FragrantFC",2019-12-28 16:52:00,TRUE,"1210645579723919362","1210966640227180544","1069337195692126213","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",0,FALSE,FALSE,NA,NA
"229","@grrlintersect It sounds like you had a great holiday season! <U+0001F389> We're #DeliveringSmiles, and we'd love to send you… https://t.co/rXHZPXtico",FALSE,1,"grrlintersect",2019-12-28 16:52:00,TRUE,"1210640312735019009","1210966639790952448","1170062739882070016","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",0,FALSE,FALSE,NA,NA
"230","@Jelisamarie6 We couldn't agree more, Jelisa! We're #DeliveringSmiles this holiday season! Send us your details her… https://t.co/JdDihwszOz",FALSE,0,"Jelisamarie6",2019-12-28 16:51:31,TRUE,"1210807291013779456","1210966519263432704","1106643279884488706","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",0,FALSE,FALSE,NA,NA
"231","@alycia__may We love the festivity, Alycia! <U+0001F389> We're #DeliveringSmiles this holiday season, and we'd love to send yo… https://t.co/QhfXSnh15H",FALSE,0,"alycia__may",2019-12-28 16:51:00,TRUE,"1210594218214707200","1210966388246032384","429610004","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",0,FALSE,FALSE,NA,NA
"232","@mallybae77 Congrats on being the hostess with the mostest, Mallery! <U+0001F481><U+0001F389> We're #DeliveringSmiles this holiday season… https://t.co/izFwJ4hKyZ",FALSE,1,"mallybae77",2019-12-28 16:50:51,TRUE,"1210869092271480832","1210966352212758528","709251188911263744","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",0,FALSE,FALSE,NA,NA
"233","@manic_human We think we may have just the thing! We're #DeliveringSmiles this holiday season!  Send us your detail… https://t.co/ZydvWSTcuq",FALSE,0,"manic_human",2019-12-28 16:50:24,TRUE,"1210866678701027329","1210966240040226818","1131723464887361536","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",0,FALSE,FALSE,NA,NA
"234","@1smallfrenchy We love the festivity! <U+0001F385> We're #DeliveringSmiles this holiday season, and we'd love to send you some… https://t.co/PiwUmj1mD7",FALSE,1,"1smallfrenchy",2019-12-28 16:50:24,TRUE,"1210593925913808897","1210966239876661252","36579207","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",0,FALSE,FALSE,NA,NA
"235","@themcnultypains We have some ideas, Luisa! We're #DeliveringSmiles this holiday season! Send us your details here:… https://t.co/Wvzud4Usu0",FALSE,0,"lovingnabrina",2019-12-28 16:49:42,TRUE,"1210745771454124032","1210966061090295808","4810066548","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",0,FALSE,FALSE,NA,NA
"236","@emileewalch It looks like they had a great howliday season, Emilee! <U+0001F385> We're #DeliveringSmiles, and we'd love to se… https://t.co/jYZ9VXbvGq",FALSE,1,"emileewalch",2019-12-28 16:49:30,TRUE,"1210586984382631936","1210966012012777473","18003924","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",0,FALSE,FALSE,NA,NA
"237","@jacqueline42718 We can help you with that, Jacqueline! <U+0001F357><U+0001F35C><U+0001F35D> We're #DeliveringSmiles this holiday season! Send us yo… https://t.co/vbZ8gdEayS",FALSE,0,"jacqueline42718",2019-12-28 14:04:00,TRUE,"1210825343910563842","1210924361223413760","706382156210147328","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",0,FALSE,FALSE,NA,NA
"238","@_WayneZ So many recipes, so little time, Wayne! <U+0001F468><U+200D><U+0001F373> <U+0001F35C> <U+0001F357> <U+0001F35D> We're #DeliveringSmiles this holiday season, send us you… https://t.co/mis71LTig3",FALSE,1,"_WayneZ",2019-12-28 13:54:53,TRUE,"1210668631614472194","1210922065861206017","15136225","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",0,FALSE,FALSE,NA,NA
"239","@LeoSypniewski You're welcome, Leo. It's time to relax now that the holidays are over. Enjoy! <U+0001F60A>",FALSE,0,"LeoSypniewski",2019-12-28 13:53:56,FALSE,"1210786602680586243","1210921827956088832","311787562","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",0,FALSE,FALSE,NA,NA
"240","@darxtorm That's a great resolution to have! We're #DeliveringSmiles this holiday season! Send us your details here… https://t.co/dMRdsLdMnH",FALSE,1,"darxtorm",2019-12-28 03:56:30,TRUE,"1210766655887831041","1210771481229004800","169038548","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",0,FALSE,FALSE,NA,NA
"241","@Illy1Silly What a nice resolution! We're #DeliveringSmiles this holiday season! Send us your details here:… https://t.co/sgQsRbPSbG",FALSE,1,"Illy1Silly",2019-12-28 03:44:29,TRUE,"1210759862021316609","1210768455651037184","1095035677333512193","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",0,FALSE,FALSE,NA,NA
"242","@JetMiss_MAYA Hi, Maya! We're excited your order arrived so quickly!  We're doing a little happy dance!<U+0001F483>",FALSE,1,"JetMiss_MAYA",2019-12-28 02:55:24,FALSE,"1210740904148910082","1210756102029115392","186916473","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",0,FALSE,FALSE,NA,NA
"243","@partysteph That's a great resolution to have! We're #DeliveringSmiles this holiday season! Send us your details he… https://t.co/fzbm80c7xV",FALSE,0,"papersteph",2019-12-28 02:41:00,TRUE,"1210748299147218945","1210752478737616896","1893813325","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",0,FALSE,FALSE,NA,NA
"244","@l0velydreamgirl That's a great idea! We're #DeliveringSmiles this holiday season! Send us your details here:… https://t.co/CEhNtbICnE",FALSE,0,"l0velydreamgirl",2019-12-28 02:38:00,TRUE,"1210746883167027201","1210751723981000705","958356811794567168","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",0,FALSE,FALSE,NA,NA
"245","@LexiOHudson We're so happy to hear you're enjoying this service!",FALSE,0,"LexiOHudson",2019-12-28 01:25:31,FALSE,"1210728922305810432","1210733481614905344","247458453","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",0,FALSE,FALSE,NA,NA
"246","@ErikaMcRae2 Thanks for the love! We love you too and hope you have a wonderful rest of your day <U+0001F601><U+0001F495>!",FALSE,1,"ErikaMcRae2",2019-12-28 00:21:56,FALSE,"1210707122486312961","1210717483876794368","1196870397125246976","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",0,FALSE,FALSE,NA,NA
"247","Famous returns: of the Jedi, of the Mack, of the King...of your order? Whatever your reason for returning an item,… https://t.co/icCppaZ3nh",FALSE,141,NA,2019-12-27 23:00:22,TRUE,NA,"1210696954780569602",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",30,FALSE,FALSE,NA,NA
"248","@RPapii23 What a festive display of holiday cheer you both created together! <U+0001F46B><U+0001F384> We're #DeliveringSmiles this holida… https://t.co/D2dtsGjbN4",FALSE,1,"RPapii23",2019-12-27 22:11:27,TRUE,"1210446220306444289","1210684646289281024","1014074735859097600","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",0,FALSE,FALSE,NA,NA
"249","@ahmiller29 With all kinds of free stuff, that's what! <U+0001F600><U+0001F4E6> We're #DeliveringSmiles this holiday season! Send us your… https://t.co/DnJUlHtU9j",FALSE,0,"ahmiller29",2019-12-27 21:14:35,TRUE,"1210625889085640705","1210670332350218240","579873037","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",0,FALSE,FALSE,NA,NA
"250","@nerwin This is truly breath taking, Nicholas! <U+0001F929> We're #DeliveringSmiles this holiday season, we'd love to send you… https://t.co/PDdX9sGm5p",FALSE,1,"nerwin",2019-12-27 20:24:29,TRUE,"1210581395841654785","1210657727032307713","14576558","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","amazon",0,FALSE,FALSE,NA,NA
